Step,Scaffold,SMILES,logp,raw_logp,total_score,ID
82.0,c1ccc(-c2ccccc2OC2CCN(c3nc4ccccc4s3)CC2)nc1,CC(=O)Oc1cccnc1-c1ccccc1OC1CCN(c2nc3ccccc3s2)CC1,0.9990721344947815,3.0003035068511963,0.9990721344947815,fine-tune predictive component_0
83.0,c1ccc(-c2cnc3ccc(=NCCCN4CCC(c5ccccc5)CC4)[nH]n23)cc1,CC(=O)Nc1cccc(C2CCN(CCCN=c3ccc4ncc(-c5ccc(F)cc5)n4[nH]3)CC2)c1,0.9990721344947815,3.0004985332489014,0.9990721344947815,fine-tune predictive component_1
65.0,O=C(Nc1ccccc1)Nc1ccc2c(c1)ncn2Cc1coc2cccc(-c3cnoc3)c12,Cc1noc(C)c1-c1cccc2oc(C)c(Cn3c(C)nc4cc(NC(=O)Nc5ccccc5)ccc43)c12,0.9990721344947815,2.9997966289520264,0.9990721344947815,fine-tune predictive component_2
72.0,N=c1[nH]c(=Nc2ccc(Oc3ccccc3)cc2)c2cccnc2[nH]1,CCOC(=O)c1cnc2[nH]c(=NCC(C)C)[nH]c(=Nc3ccc(Oc4ccccc4)cc3)c2c1,0.9990720748901367,2.99924635887146,0.9990720748901367,fine-tune predictive component_3
99.0,O=C(Nc1ccc(-c2nc(N3CCCC3)nc3cc(OCCCN4CCCC4)ccc23)cc1)Nc1ccc(N2CCOCC2)cc1,COc1cc2c(-c3ccc(NC(=O)Nc4ccc(N5CCOCC5)cc4)cc3)nc(N3CCC(O)C3)nc2cc1OCCCN1CCCC1,0.9990720748901367,3.000948667526245,0.9990720748901367,fine-tune predictive component_4
51.0,c1ccc(CCCn2cc(-c3c[nH]c4ccccc34)cn2)cc1,CCCn1cc(-c2cnn(C(C#N)CCc3cccc(F)c3)c2)c2ccccc21,0.9990720748901367,3.0014617443084717,0.9990720748901367,fine-tune predictive component_5
14.0,O=C1CCN(Cc2ccccc2)CC1C(c1ccccc1)c1ccccc1,COc1cccc(OC)c1CN1CCC(=O)C(C(c2ccc(F)cc2)c2ccc(F)cc2)C1,0.9990720748901367,2.998610734939575,0.9990720748901367,fine-tune predictive component_6
43.0,O=C1Nc2ccccc2C1=Cc1cccn1Cc1ccccc1,Cc1ccc(Cn2cccc2C=C2C(=O)Nc3ccccc32)cc1,0.9990720748901367,3.001322031021118,0.9990720748901367,fine-tune predictive component_7
83.0,c1ccc(N2C(c3ccc4c(c3)CCC4)c3ccccc3C3CC32)cc1,CC1(C)C2c3ccccc3C(c3ccc4c(c3)CC(C(=O)O)C4)N(c3ccccc3Br)C21,0.9990720748901367,2.9990203380584717,0.9990720748901367,fine-tune predictive component_8
55.0,O=C(Nc1ccc(Oc2ccc(NC3=NCCN3)cc2)cc1)c1ccccc1,O=C(Nc1ccc(Oc2ccc(NC3=NCCN3)cc2)cc1)c1ccc(Cl)c([N+](=O)[O-])c1,0.9990720748901367,3.000714063644409,0.9990720748901367,fine-tune predictive component_9
39.0,c1ccc(-c2ccc(-c3c[nH]nc3-c3ccccc3)cc2)cc1,O=C(O)Cn1cc(-c2ccc(-c3ccccc3)cc2)c(-c2ccccc2)n1,0.9990720152854919,2.9981627464294434,0.9990720152854919,fine-tune predictive component_10
94.0,O=C(Nc1cccc(-c2ccccc2)c1)c1ccc(OCCCC2CC3CCC2C3)cc1,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(OCCCC2CC3CCC2C3)c(C(=O)O)c1,0.9990720152854919,2.9983901977539062,0.9990720152854919,fine-tune predictive component_11
9.0,c1ccc(C(c2ccccc2)N2CCN(c3ccccc3)CC2)cc1,NC(=O)c1cc([N+](=O)[O-])ccc1N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.9990720152854919,3.0020220279693604,0.9990720152854919,fine-tune predictive component_12
84.0,O=C(c1ccccc1)N1N=C(c2ccccc2)CC1c1ccccc1,O=C(c1ccc(Br)cc1)N1N=C(c2ccccc2)CC1c1cccc([N+](=O)[O-])c1,0.9990720152854919,2.9979965686798096,0.9990720152854919,fine-tune predictive component_13
87.0,c1ccc(-c2ccc(C3CCOc4cc5c(cc43)OCCO5)cc2)cc1,CNC1COc2cc3c(cc2C1(O)c1ccc(-c2ccccc2)cc1)OCCO3,0.9990720152854919,3.0018272399902344,0.9990720152854919,fine-tune predictive component_14
79.0,O=C(Nc1ccccc1)c1cccc(-c2cccnc2)c1,CN(C)c1ccc(-c2cccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c2)cn1,0.9990719556808472,2.9974429607391357,0.9990719556808472,fine-tune predictive component_15
44.0,O=C(Cc1ccc(Cc2ccccc2)cc1)Nc1ccccc1,Cc1ccc(C)c(Cc2ccc(C(C)C(=O)Nc3ccccc3N)cc2)c1,0.9990719556808472,2.9973835945129395,0.9990719556808472,fine-tune predictive component_16
78.0,O=C(Nc1ccc(N2CCN(c3ccccc3)CC2)cc1)c1ccccc1,COc1ccccc1C(=O)Nc1ccc(N2CCN(c3ccc(Cl)c(Cl)c3)CC2)cc1,0.9990718960762024,3.0028951168060303,0.9990718960762024,fine-tune predictive component_17
64.0,O=C(Nc1ccccc1)c1ccc2c(c1)C(=O)N(c1ccccc1)C2=O,COc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cccc(OC)c2)C3=O)cc1,0.9990718960762024,3.0026988983154297,0.9990718960762024,fine-tune predictive component_18
25.0,c1ccc(N=c2[nH]cnc3c2cnn3-c2ccccc2)cc1,Oc1ccc(N=c2[nH]cnc3c2cnn3-c2ccccc2)cc1,0.9990718960762024,2.997018814086914,0.9990718960762024,fine-tune predictive component_19
50.0,c1ccc(COc2ccccc2-c2cccn2-c2cccnc2)cc1,Cc1ccc(-c2cc(Br)ccc2OCc2ccc(F)cc2F)n1-c1ccc(C(=O)O)nc1,0.9990718364715576,3.0031673908233643,0.9990718364715576,fine-tune predictive component_20
97.0,c1ccc(COc2ccc(Cc3ccccc3)cc2)cc1,CCCc1cc(OCc2ccc(C(=O)O)cc2)ccc1Cc1ccccc1,0.9990718364715576,3.0032825469970703,0.9990718364715576,fine-tune predictive component_21
41.0,c1ccc(COc2cccc(CNCCCOc3ccccc3)c2)cc1,CN(Cc1cccc(OCc2ccc(Cl)cc2Cl)c1)CC(O)COc1ccc(NS(C)(=O)=O)cc1,0.9990718364715576,2.996804714202881,0.9990718364715576,fine-tune predictive component_22
31.0,O=C(NC(=O)c1ccccc1)Nc1ccc(C(=O)OCCn2nc(-c3ccccc3)oc2=O)cc1,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(C(=O)OCCn2nc(-c3ccc(Cl)cc3)oc2=O)cc1,0.9990718364715576,2.9968950748443604,0.9990718364715576,fine-tune predictive component_23
88.0,O=C(Cc1nc2ccccc2nc1Sc1ccccc1)NCc1ccccc1,Cc1ccc(Sc2nc3ccccc3nc2CC(=O)NCc2ccc(F)cc2)c(C)c1,0.9990718364715576,3.003329277038574,0.9990718364715576,fine-tune predictive component_24
80.0,c1ccc(-c2cccc(CNc3cc(-c4ccccc4)no3)c2)cc1,CCN(Cc1cccc(-c2ccc(C(=O)O)cc2)c1)c1cc(-c2ccccc2)no1,0.9990718364715576,3.0033068656921387,0.9990718364715576,fine-tune predictive component_25
56.0,c1ccc(COc2ccccc2OCc2cccc(-c3ccco3)c2)cc1,CCc1ccc(-c2cccc(COc3c(Cl)cc(CC(=O)O)cc3OCc3ccc([N+](=O)[O-])cc3)c2C)o1,0.9990717768669128,3.0035624504089355,0.9990717768669128,fine-tune predictive component_26
67.0,O=C(OCC(CCN1CCC(n2ncc3ccccc32)CC1)c1ccccc1)N1CCN(c2ccccn2)CC1,O=C(OCC(CCN1CCC(n2ncc3cc(Cl)ccc32)CC1)c1ccc(Cl)c(Cl)c1)N1CCN(c2ccccn2)CC1,0.9990717768669128,2.9964632987976074,0.9990717768669128,fine-tune predictive component_27
30.0,O=C(Nc1cccc(Nc2cc(=Nc3ccccc3)nc[nH]2)c1)c1ccccc1,Cc1ccc(NC(=O)c2ccc(Cl)c(Cl)c2)cc1Nc1cc(=Nc2ccc(C)c(NS(C)(=O)=O)c2)nc[nH]1,0.9990717172622681,3.003746747970581,0.9990717172622681,fine-tune predictive component_28
96.0,O=C(Cc1ccc2[nH]c(-c3ccccc3)c(CCNCCc3ccccc3)c2c1)N1CCCC1,CC(CNCCc1ccc(NC(=O)NC(C)(C)C)cc1)c1c(-c2ccccc2C(F)(F)F)[nH]c2ccc(C(C)(C)C(=O)N3CCCC3)cc12,0.9990717172622681,2.9962313175201416,0.9990717172622681,fine-tune predictive component_29
83.0,O=C(CN(c1ccccc1)S(=O)(=O)c1ccccc1)N=c1[nH]c2ccccc2[nH]1,CCCCn1c(=NC(=O)CN(c2ccccc2)S(=O)(=O)c2ccc(C)cc2)[nH]c2ccccc21,0.9990715980529785,3.0044362545013428,0.9990715980529785,fine-tune predictive component_30
29.0,C(=Cc1nc2ccccc2n1C1CN2CCC1CC2)c1ccc2oc3ccccc3c2c1,Clc1ccc2oc3ccc(C=Cc4nc5ccccc5n4C4CN5CCC4CC5)cc3c2c1,0.9990715384483337,2.995298147201538,0.9990715384483337,fine-tune predictive component_31
84.0,O=C(NCCc1ccc(NNc2cc[nH+]cc2)cc1)c1cccc2cc3ccccc3nc12,Nc1c2cc(Cl)ccc2nc2c(C(=O)NCCc3ccc(NNc4cc[n+](COCC(Cl)(Cl)Cl)cc4F)cc3Cl)ccc(F)c12,0.9990715384483337,3.0046756267547607,0.9990715384483337,fine-tune predictive component_32
7.0,O=C(CCCc1ccccc1)NC1N=C(c2ccccc2)c2ccccc2NC1=O,COC(CCc1ccccc1)C(=O)NC1N=C(c2ccccc2)c2ccccc2N(C)C1=O,0.9990715384483337,3.004546642303467,0.9990715384483337,fine-tune predictive component_33
95.0,c1ccc(-c2cccc(-n3cc(-c4ccc(C5CCCCC5)cc4)nn3)c2)cc1,Cc1c(-c2ccc(C3CCC(CC(=O)O)CC3)cc2)nnn1-c1cccc(-c2ccc(F)cc2F)c1,0.9990715384483337,2.9953861236572266,0.9990715384483337,fine-tune predictive component_34
40.0,O=c1c2ccc(-c3ccccc3)cc2ccn1-c1ccc2nc(N3CCNCC3)[nH]c2c1,CCc1cc2c(=O)n(-c3ccc4nc(N5CCN(C)CC5)n(C)c4c3)ccc2cc1-c1ccc(S(C)(=O)=O)cc1,0.9990715384483337,3.0046417713165283,0.9990715384483337,fine-tune predictive component_35
55.0,O=C(NC(Cc1ccccc1)C(=O)NC1NCN(C(=O)OCc2ccccc2)CC1=O)c1ccc(C#CC2CCCCC2)cc1,CC1NC(NC(=O)C(Cc2cccc(C(F)(F)F)c2)NC(=O)c2ccc(C#CC3(O)CCCCC3)cc2)C(=O)CN1C(=O)OCc1ccccc1,0.9990714192390442,3.005014181137085,0.9990714192390442,fine-tune predictive component_36
32.0,c1ccn2c(-c3ccc(NCc4ccc(C5CCCC5)cc4)cc3)cnc2c1,CCC(=O)Nc1cccn2c(-c3ccc(NCc4ccc(C5CCCC5)cc4)c(C)c3)cnc12,0.9990714192390442,3.0050296783447266,0.9990714192390442,fine-tune predictive component_37
10.0,O=C(Nc1ccccc1)Nc1ccc(N=c2[nH]cnc3[nH]ccc23)cc1,Cc1ccc(NC(=O)Nc2ccc(N=c3[nH]cnc4[nH]ccc34)cc2)cc1,0.9990713596343994,3.0052871704101562,0.9990713596343994,fine-tune predictive component_38
42.0,O=C(N=c1cc[nH][nH]1)Nc1ccc(Oc2cccc(-n3ccnc3)c2)cc1,Cc1nccn1-c1cccc(Oc2ccc(NC(=O)N=c3cc(C(C)(C)C)[nH]n3C)cc2)c1,0.9990712404251099,3.0057015419006348,0.9990712404251099,fine-tune predictive component_39
65.0,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)C1CCN(Cc2ccccc2)CC1,Cc1ccc(CN2CCC(C(=O)Nc3ccc(-c4nc5ccccc5[nH]4)cc3)CC2)cc1[N+](=O)[O-],0.9990712404251099,2.994302272796631,0.9990712404251099,fine-tune predictive component_40
50.0,O=C(Cc1cn(Cc2ccccc2)c2ccccc12)NCc1ccccc1,COc1ccc2c(c1)c(CC(=O)NCc1ccccc1C(F)(F)F)c(C)n2Cc1cccc(C(F)(F)F)c1,0.9990712404251099,2.9942970275878906,0.9990712404251099,fine-tune predictive component_41
