Step,Scaffold,SMILES,bioactivity,raw_bioactivity,total_score,ID
85.0,c1ccc(C2CC(N3CCN(c4ccccc4)CC3)c3ccccc32)cc1,COc1ccc(N2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)cc1,1.0,1.0,1.0,fine-tune predictive component_0
91.0,c1ccc(C2CC(N3CCN(c4ccccc4)CC3)c3ccccc32)cc1,COc1cc(C=CC(=O)O)c(F)c(F)c1N1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1,1.0,1.0,1.0,fine-tune predictive component_1
91.0,c1ccc(C2CC(N3CCN(Cc4ccc5c(c4)OCO5)CC3)c3ccccc32)cc1,COC(=O)C(c1ccc2c(c1)OC(F)(F)O2)N1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1,1.0,1.0,1.0,fine-tune predictive component_2
82.0,O=C(OCCN1CCN(C2CC(c3ccccc3)c3ccccc32)CC1)c1ccccc1,COc1cc(C(=O)OCCN2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)cc(OC)c1OC,1.0,1.0,1.0,fine-tune predictive component_3
71.0,c1ccc(C2CC(N3CCN(Cc4ccc(-c5cccnc5)cc4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(Cc4ccc(-c5cccnc5)cc4)CC3)c3ccc(Cl)cc32)cc1,1.0,1.0,1.0,fine-tune predictive component_4
91.0,O=C(NN=Cc1ccccc1)c1ccc2c(c1)CCCC2N1CCN(C2CC(c3ccccc3)c3ccccc32)CC1,COc1ccc(C(C)=NNC(=O)c2ccc3c(c2)CCCC3N2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)cc1OC,1.0,1.0,1.0,fine-tune predictive component_5
82.0,O=C(C=Cc1ccccc1)N1CCN(C2CC(c3ccccc3)c3ccccc32)CC1,COc1ccc(C=CC(=O)N2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)c(OC)c1OC,1.0,1.0,1.0,fine-tune predictive component_6
82.0,c1ccc(C2CC(N3CCN(C4CCOCC4)CC3)c3ccccc32)cc1,NC(=O)C1(N2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)CCOCC1,1.0,1.0,1.0,fine-tune predictive component_7
71.0,c1ccc(C2CC(N3CCN(Cc4ccc5c(c4)OCO5)CC3)c3ccccc32)cc1,Oc1cc2c(cc1CN1CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC1)OCO2,1.0,1.0,1.0,fine-tune predictive component_8
91.0,O=C(CNC12CC3CC(CC(C3)C1)C2)N1CCN(C2CC(c3ccccc3)c3ccccc32)CC1,O=C(CNC12CC3CC(CC(C3)C1)C2)N1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1,1.0,1.0,1.0,fine-tune predictive component_9
71.0,O=C(CC1CCCCC1OCCc1ccccc1)N1CCN(C2CC(c3ccccc3)c3ccccc32)CC1,CC1CCC(C(C)C(=O)N2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)C(OCCc2ccccc2)C1,1.0,1.0,1.0,fine-tune predictive component_10
98.0,O=C(COc1ccc2c(c1)Cc1ccccc1-2)N1CCN(C2CC(c3ccccc3)c3ccccc32)CC1,O=C(COc1ccc2c(c1)C(O)(C(F)(F)F)c1ccccc1-2)N1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1,1.0,1.0,1.0,fine-tune predictive component_11
82.0,c1ccc(CN2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)cc1,Fc1ccc(C2CC(N3CCN(Cc4ccccc4F)CC3)c3ccc(Cl)cc32)cc1,1.0,1.0,1.0,fine-tune predictive component_12
91.0,c1ccc(C2CC(N3CCN(C4OCCc5ccccc54)CC3)c3ccccc32)cc1,CCCS(=O)(=O)NC(=O)c1ccc2c(c1)CCOC2N1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1,1.0,1.0,1.0,fine-tune predictive component_13
70.0,O=C1C=C(N2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)CC1,O=C1C=C(N2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_14
70.0,O=c1nc(CN2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)[nH]c2ccccc12,CC(c1nc(=O)c2c(F)cccc2[nH]1)N1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1,1.0,1.0,1.0,fine-tune predictive component_15
70.0,c1ccc(C2CC(N3CCNCC3)c3ccccc32)cc1,OCCN1CCN(C2CC(c3ccc(F)cc3)c3cc(F)ccc32)CC1,1.0,1.0,1.0,fine-tune predictive component_16
70.0,c1ccc(C2CC(N3CCNCC3)c3ccccc32)cc1,CC(C(N)=O)N1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1,1.0,1.0,1.0,fine-tune predictive component_17
91.0,O=C(C1CSC(c2ccccc2)N1)N1CCN(C2CC(c3ccccc3)c3ccccc32)CC1,COc1cc(C2NC(C(=O)N3CCN(C4CC(c5ccc(F)cc5)c5cc(Cl)ccc54)CC3)CS2)cc(OC)c1OC,1.0,1.0,1.0,fine-tune predictive component_18
91.0,c1ccc(C2CC(N3CCN(Cc4ccc(-c5cccnc5)cc4)CC3)c3ccccc32)cc1,OCC(c1ccc(-c2cccnc2)cc1)N1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1,1.0,1.0,1.0,fine-tune predictive component_19
92.0,c1ccc(C2CC(N3CCN(c4ccc5ccccc5n4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(c4ccc5ccccc5n4)CC3)c3ccc(Cl)cc32)cc1,1.0,1.0,1.0,fine-tune predictive component_20
92.0,O=C(NCc1ccccc1)c1ccsc1CN1CCN(C2CC(c3ccccc3)c3ccccc32)CC1,O=C(NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccsc1CN1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1,1.0,1.0,1.0,fine-tune predictive component_21
86.0,c1ccc(CC2CC3(COCCN4CCN(C5CC(c6ccccc6)c6ccccc65)CC4)CCC2C3)cc1,CC1(C)C2CCC1(C(O)OCCN1CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC1)CC2(O)Cc1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_22
86.0,c1ccc(CNN2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)cc1,Fc1ccc(C2CC(N3CCN(NCc4c(F)c(F)c(F)c(F)c4F)CC3)c3ccc(Cl)cc32)cc1,1.0,1.0,1.0,fine-tune predictive component_23
97.0,c1ccc(NCCN2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)cc1,NC(=O)C(CN1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1)Nc1ccc(F)c(F)c1,1.0,1.0,1.0,fine-tune predictive component_24
92.0,c1ccc(C2CC(N3CCN(C(c4ccccc4)c4cccnc4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(C(c4cccnc4)c4ccc(F)cc4F)CC3)c3ccc(Cl)cc32)cc1,1.0,1.0,1.0,fine-tune predictive component_25
92.0,c1ccc(C2CC(N3CCN(C4c5ccccc5CCc5cccnc54)CC3)c3ccccc32)cc1,O=C(O)CCNC(=O)c1ccc2c(c1)CCc1cccnc1C2N1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1,1.0,1.0,1.0,fine-tune predictive component_26
69.0,c1ccc(C2CC(N3CCN(C4CCCCC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(C4CCC(F)(F)CC4)CC3)c3ccc(Cl)cc32)cc1,1.0,1.0,1.0,fine-tune predictive component_27
83.0,O=C(NCC1(N2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)CCCCC1)c1ccccc1,COc1cc(C(=O)NCC2(N3CCN(C4CC(c5ccc(F)cc5)c5cc(Cl)ccc54)CC3)CCCCC2)cc(OC)c1OC,1.0,1.0,1.0,fine-tune predictive component_28
69.0,O=S(=O)(c1ccccc1)N1CCN(C2CC(c3ccccc3)c3ccccc32)CC1,COc1ccc(S(=O)(=O)N2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)cc1,1.0,1.0,1.0,fine-tune predictive component_29
69.0,c1ccc(C2CC(N3CCN(Cc4ncno4)CC3)c3ccccc32)cc1,COCCc1noc(CN2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)n1,1.0,1.0,1.0,fine-tune predictive component_30
71.0,c1ccc(C2CC(N3CCN(Cc4ccc5c(c4)OCCO5)CC3)c3ccccc32)cc1,O=C(O)C(c1ccc2c(c1)OCCO2)N1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1,1.0,1.0,1.0,fine-tune predictive component_31
