Step,Scaffold,SMILES,bioactivity,raw_bioactivity,total_score,ID
69.0,c1ccc(C2CC(N3CCNCC3)c3ccccc32)cc1,FCCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_0
20.0,c1ccc(C2CC(N3CCNCC3)c3ccccc32)cc1,CCN(CC)CCOc1ccc2c(c1)C(N1CCN(CCOC)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_1
80.0,c1ccc(C2CC(N3CCNCC3)c3cc(OCCCN4CCCC4)ccc32)cc1,COCC(C)N1CCN(C2CC(c3ccc(F)cc3)c3ccc(OCCCN4CCCC4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_2
93.0,O=S1CCN(CCOc2ccc3c(c2)C(N2CCNCC2)CC3c2ccccc2)CC1,COCC[SH]1(=O)CCN(CCOc2ccc3c(c2)C(N2CCN(C(C)COC)CC2)CC3c2ccc(F)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component_3
80.0,O=S(=O)(CCC1CCN(C2CC(c3ccccc3)c3ccc(OCCN4CCOCC4)cc32)CC1)c1ccn[nH]1,COCC1COCCN1CCOc1ccc2c(c1)C(N1CCC(O)(CCS(=O)(=O)c3ccnn3C)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_4
80.0,c1ccc(C2CC(N3CCC4(C3)OCCO4)c3cc(OCCN4CCNC4)ccc32)cc1,OCC1CNCN1CCOc1ccc2c(c1)C(N1CCC3(C1)OCCO3)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_5
80.0,c1ccc(C2CC(N3CCCC3)c3cc(OCCN4CCOC4)ccc32)cc1,OCC1COC(CO)N1CCOc1ccc2c(c1)C(N1CCCC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_6
93.0,c1ccc(C2CC(N3CCC4(COC4)C3)c3cc(OCCN4CC4)ccc32)cc1,CCN(CC1CN1CCOc1ccc2c(c1)C(N1CCC3(COC3)C1)CC2c1ccc(F)cc1)S(C)(=O)=O,1.0,1.0,1.0,fine-tune predictive component_7
80.0,c1ccc(C2CC(N3CCC4(COC4)C3)c3cc(OCCN4CCOC45CC5)ccc32)cc1,COCC1COC2(CC2)N1CCOc1ccc2c(c1)C(N1CCC3(COC3)C1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_8
80.0,c1ccc(C2CC(N3CCCNCC3)c3cc(OCCN4CCC4)ccc32)cc1,CC(C)N1CCCN(C2CC(c3ccc(F)cc3)c3ccc(OCCN4CCC4CO)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_9
80.0,O=S1CCN(CCOc2ccc3c(c2)C(N2CCC4(CCNC4)C2)CC3c2ccccc2)C1,CN(C)[SH]1(=O)CCN(CCOc2ccc3c(c2)C(N2CCC4(CNC(C(=O)O)C4)C2)CC3c2ccc(F)cc2)C1,1.0,1.0,1.0,fine-tune predictive component_10
80.0,c1ccc(C2CC(N3CCCNCC3)c3cc(OCCN4CCCCC4)ccc32)cc1,CCC(C)N1CCCN(C2CC(c3ccc(F)cc3)c3ccc(OCCN4CCCCC4CO)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_11
80.0,c1ccc(C2CC(N3CCNCC3)c3cc(OCCN4CC[SH+]CC4)ccc32)cc1,CCCC(CCC)N1CCN(C2CC(c3ccc(F)cc3)c3ccc(OCCN4CC[S+]([O-])CC4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_12
93.0,O=S1CCN(CCOc2ccc3c(c2)C(N2CCC4(CCNC4)C2)CC3c2ccccc2)C1,CN1CCC2(CCN(C3CC(c4ccc(F)cc4)c4ccc(OCCN5CC[SH](N)(=O)C5)cc43)C2)C1,1.0,1.0,1.0,fine-tune predictive component_13
80.0,c1ccc(C2CC(N3CCCC3)c3cc(OCCN4CCOC4)ccc32)cc1,CCCC1OCC(COC)N1CCOc1ccc2c(c1)C(N1CCCC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_14
93.0,O=S1CCN(CCOc2ccc3c(c2)C(N2CCC4(COC4)C2)CC3c2ccccc2)CC1,CC[SH]1(=O)CCN(CCOc2ccc3c(c2)C(N2CCC4(COC4)C2)CC3c2ccc(F)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component_15
93.0,c1ccc(C2CC(N3CCCNCC3)c3cc(OCCN4CCOC4)ccc32)cc1,COCCOCC(C)N1CCCN(C2CC(c3ccc(F)cc3)c3ccc(OCCN4C(CO)COC4CO)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_16
80.0,O=S1(=O)C=CN(CCOc2ccc3c(c2)C(N2CCCNCC2)CC3c2ccccc2)CC1,COCC(C)N1CCCN(C2CC(c3ccc(F)cc3)c3ccc(OCCN4C=CS(=O)(=O)CC4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_17
93.0,c1ccc(C2CC(N3CCNCC3)c3cc(OCCCN4CCCCC4)ccc32)cc1,COCC(C)N1CCN(C2CC(c3ccc(F)cc3)c3ccc(OCCCN4CCCCC4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_18
93.0,c1ccc(C2CC(N3CCC4(COC4)C3)c3cc(OCCN4CCOCC4)ccc32)cc1,COC1COCC(CO)N1CCOc1ccc2c(c1)C(N1CCC3(COC3)C1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_19
53.0,c1ccc(C2CC(N3CCNCC3)c3cc(OCCN4CCCCC4)ccc32)cc1,Cc1ccc(C2CC(N3CCN(C)CC3)c3cc(OCCN4CCCCC4)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_20
92.0,c1ccc(C2CC(N3CCC4(C3)OCCO4)c3cc(OCCN4CCNCC4)ccc32)cc1,CC(=O)OCCN1CCN(CCOc2ccc3c(c2)C(N2CCC4(C2)OCCO4)CC3c2ccc(F)cc2)C(CO)C1,1.0,1.0,1.0,fine-tune predictive component_21
28.0,c1ccc(C2CC(N3CCCC3)c3cc(OCCCN4CCCC4)ccc32)cc1,Fc1ccc(C2CC(N3CCCC3)c3cc(OCCCN4CCCC4)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_22
