,smiles,score,likelihood
0,C1N(C2CC(c3ccc(F)cc3)c3ccc(NCc4ccc(C)cc4)cc32)CCN(CCO)CC1,1.0,-42.439766
62,C1N(C2CC(c3ccc(F)cc3)c3ccc(C4N(CC5CN(Cc6ccccc6OC(C)C)CCCC5)CC4)cc32)CCN(CCO)CC1,1.0,-72.68125
69,C1N(C2CC(c3ccc(F)cc3)c3ccc(CCN4CCN(CCCOc5c(Cl)cc(CN6CCN(CCCO)CC6)cc5)CC4)cc32)CCN(CCO)CC1,1.0,-67.3986
68,C1N(C2CC(c3ccc(F)cc3)c3ccc(OCC4N(Cc5ncc(C)s5)CCC4)cc32)CCN(CCO)CC1,1.0,-60.03798
67,C1N(C2CC(c3ccc(F)cc3)c3ccc(OCCN4CCN(C(=S)Nc5ccc(C(F)(F)F)cc5)CC4)cc32)CCN(CCO)CC1,1.0,-54.85591
66,C1N(C2CC(c3ccc(F)cc3)c3ccc(OCCCN4CCC(c5c(Cl)cc(CN)cc5)CC4)cc32)CCN(CCO)CC1,1.0,-57.402325
65,N1(C2CN(C3CC(c4ccc(F)cc4)c4cc(F)ccc43)CCC2)CCN(CCO)CC1,1.0,-39.62298
64,C1N(C2CC(c3ccc(F)cc3)c3ccc(OCCN(CC=Cc4cc(Cl)c(Cl)cc4)C)cc32)CCN(CCO)CC1,1.0,-58.37495
62,C1N(C2CC(c3ccc(F)cc3)c3ccc(N4CCN(C5CCC(OC(=O)CCCC#N)CC5)CC4)cc32)CCN(CCO)CC1,1.0,-67.19559
61,C1N(C2CC(c3ccc(F)cc3)c3ccc(OCCCN4CCN(CC(=O)N(CCOC)c5c(F)cccc5)CC4)cc32)CCN(CCO)CC1,1.0,-58.271305
59,C1N(C2CC(c3ccc(F)cc3)c3ccc(CCCN4CCN(C(COCCN(C5CCCCC5)C(C)=O)C)CC4)cc32)CCN(CCO)CC1,1.0,-65.75938
56,C1N(C2CC(c3ccc(F)cc3)c3ccc(C4CN(CCCN5CCC(N6C(=O)CCC6)CC5)CC4)cc32)CCN(CCO)CC1,1.0,-66.30855
55,C1N(C2CC(c3ccc(F)cc3)c3ccc(N4CCN(CC(C)NC(=O)c5ccc(C(=O)OCC)s5)C4)cc32)CCN(CCO)CC1,1.0,-69.622055
53,N1(C2CC(c3ccc(F)cc3)c3ccc(CCCN4CCC(N5CCC(c6ccc(F)cc6)CC5)CC4)cc32)CCN(CCO)CC1,1.0,-52.783806
73,C1N(C2CC(c3ccc(F)cc3)c3ccc(OCCN4CCC(N5CCN(CCC(C)C)CC5)CC4)cc32)CCN(CCO)CC1,1.0,-66.34178
52,N1(C2CC(c3ccc(F)cc3)c3ccc(SCCN4CCN(C(=O)C(C(=O)NN(CCC#N)C)C)CC4)cc32)CCN(CCO)CC1,1.0,-71.420654
51,C1N(C2CC(c3ccc(F)cc3)c3ccc(OCC4N(c5ccc(F)cc5)CCN(CCOC)C4)cc32)CCN(CCO)CC1,1.0,-65.63702
50,C1N(C2CC(c3ccc(F)cc3)c3ccc(OCCN4CCC(NC(N(C5CCC5)C5CCCC5)C)(CO)CC4)cc32)CCN(CCO)CC1,1.0,-81.22855
48,N1(C2CC(c3ccc(F)cc3)c3ccc(CCN4CCC(NC(=O)CCCCCCCCCc5ccccc5)CC4)cc32)CCN(CCO)CC1,1.0,-55.611713
47,C1N(C2CC(c3ccc(F)cc3)c3ccc(OCCC4N(CCOS(=O)(=O)C)CCC4)cc32)CCN(CCO)CC1,1.0,-62.55772
