,smiles,score,likelihood
77,c1cccc2[nH]c(-c3nc(-c4nc5c(cccc5)[nH]4)cc4c3cccc4)cc12,0.99907213,-27.474096
104,c1cccc(O)c1-c1cc(-c2ccc(O)cc2)cc(-c2ccccc2C=O)n1,0.99907213,-27.682983
19,c1cc2cc(-c3cc4c(cccc4O)cc3)ccc2cc1,0.99907213,-25.76465
42,c1(OCc2cccc(F)c2)ccc(CCC(c2ncc(-c3ccc(CNC4CCCCC4)cc3)o2)=O)cc1,0.99907213,-35.848587
93,c12ccccc1N(C(c1ccc(CNC(c3c4ccccc4ccc3)C)cc1)=O)CC2,0.99907213,-29.245705
101,c1ccc2c(ccc(C(COC(c3ccc(-c4ccccc4)cc3)=O)=O)c2)c1,0.99907213,-27.079967
122,c1(C(c2ccc(-c3cccs3)cc2)=C(c2ccccc2)CC)ccc(OCCN(C)C)cc1,0.99907213,-27.011372
72,c1(-c2ccc3c4c([nH]c3c2)cccc4)ccc2c(cccc2)c1,0.9990721,-26.554708
42,N(S(c1ccc(Br)cc1)(=O)=O)c1cc(C(c2c(=O)oc3ccccc3c2)=O)ccc1,0.9990721,-29.190685
79,c1cc(OC)c(-c2ccccc2CCN(C(c2ccccc2)=O)c2cccc(NS(=O)(C)=O)c2)cc1OC,0.9990721,-41.031178
14,Clc1cc(NC(c2cnc(SCc3cc4c(cc3)cccc4)cc2)=O)c(C(=O)O)cc1,0.9990721,-28.136238
72,N(c1cc(C(=O)c2c3cncnc3[nH]c2)ccc1)c1cccc(NC(c2ccccc2)=O)c1,0.9990721,-29.4903
96,c1(C2(c3ccccc3)c3c(cccc3F)NC2=O)cc2c(cccc2)cc1,0.9990721,-26.874176
88,N1(c2ccc(-c3cccc(NC(=O)c4ccc(N(C)C)cc4)c3)cc2)CCCC1,0.9990721,-28.383606
48,c1c(OC(F)(F)F)ccc(-c2ccc(-c3c(C)c(=O)c4ccccc4[nH]3)cc2)c1,0.9990721,-19.408031
54,c1ccc(C(c2ccccc2C(Oc2[nH]c(=NCCc3ccccc3)cc(N)c2)=O)=O)cc1,0.9990721,-33.48717
48,c1cc(Br)cc(C2c3c(ccc4ccccc43)NC(=O)C2NC(Cc2ccccc2)=O)c1,0.9990721,-33.193928
104,c1cccc(S(=O)(=O)Nc2cc(-c3ccc4c(cccc4)n3)ccc2)c1C#N,0.9990721,-30.700764
102,c1c(NC(=O)c2ccc(CN3c4ccccc4CCC3=O)cc2)ccc(-c2sccc2)c1,0.9990721,-34.555634
57,c1(C(Nc2cccc(-c3[nH]c4ccccc4n3)c2)=O)c(C(=O)O)cccc1,0.9990721,-22.623884
