Step,Scaffold,SMILES,bioactivity,raw_bioactivity,total_score,ID
85.0,c1ccc(C2CC(N3CCCNCC3)c3cc(Sc4nc(CN5CCOCC5)c[nH]4)ccc32)cc1,OCCN1CCCN(C2CC(c3ccc(F)cc3)c3ccc(Sc4nc(C(CO)N5CCOCC5)c[nH]4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_0
74.0,c1ccc(C2CC(N3CCCNCC3)c3cc(Sc4cn[nH]c4)ccc32)cc1,Cc1c(Sc2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)cnn1CCO,1.0,1.0,1.0,fine-tune predictive component_1
94.0,c1ccc(C2CC(N3CCCNCC3)c3cc(Sc4ccc[nH]4)ccc32)cc1,Cc1c(CO)cc(Sc2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)n1CCNCCF,1.0,1.0,1.0,fine-tune predictive component_2
60.0,c1ccc(C2CC(N3CCCNCC3)Oc3nc(Sc4nc5ccccc5[nH]4)ccc32)cc1,OCCN1CCCN(C2CC(c3ccc(F)cc3)c3ccc(Sc4nc5c(F)cc(F)cc5[nH]4)nc3O2)CC1,1.0,1.0,1.0,fine-tune predictive component_3
94.0,c1ccc(C2CC(N3CCCNCC3)c3cc(Sc4cnc[nH]4)ccc32)cc1,CNC(C)Cn1c(Sc2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)cnc1C,1.0,1.0,1.0,fine-tune predictive component_4
94.0,O=c1[nH]cc(Sc2ccc3c(c2)C(N2CCCNCC2)CC3c2ccccc2)n1CC1CC1,Cn1c(O)c(Sc2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)n(CC2CC2)c1=O,1.0,1.0,1.0,fine-tune predictive component_5
94.0,O=c1cncc(Sc2ccc3c(c2)C(N2CCCNCC2)CC3c2ccccc2)[nH]1,Cc1ncc(Sc2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)n(CCCC#N)c1=O,1.0,1.0,1.0,fine-tune predictive component_6
74.0,c1ccc(C2CC(N3CCCNCC3)c3cc(Sc4nc5ccccc5s4)ccc32)cc1,OCCN1CCCN(C2CC(c3ccc(F)cc3)c3ccc(Sc4nc5ccccc5s4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_7
51.0,c1ccc(C2CC(N3CCNCC3)Cc3cc(OCCN4CCCC4)ccc32)cc1,COCC1CC(OCCO)CN1CCOc1ccc2c(c1)C(O)C(N1CCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_8
94.0,O=c1cc(Sc2ccc3c(c2)C(N2CCCNCC2)CC3c2ccccc2)[nH]c(=O)[nH]1,CCn1c(Sc2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)cc(=O)n(C)c1=O,1.0,1.0,1.0,fine-tune predictive component_9
