,smiles,score,likelihood
92,C1N(C2CC(c3ccc(F)cc3)c3ccc(SC)cc32)CCN(C2CC2)CC1,1.0,-32.040745
104,C1N(C2CC(c3ccc(F)cc3)c3ccc(Sc4n(CCNC)c(C)nc4C)cc32)CCN(CCO)CC1,1.0,-61.577217
4,C1N(C2CC(c3ccc(F)cc3)c3ccc(Sc4n(CCN5C(C)CN(C)CC5)c(=O)[nH]n4)cc32)CCN(CCO)CC1,1.0,-70.33244
8,C1N(C2CC(c3ccc(F)cc3)c3ccc(Sc4n(CCNCCOCCNCCO)c(-c5cnc(OC)nc5)nn4)cc32)CCN(CCO)CC1,1.0,-77.15646
117,N1(C2CC(c3ccc(OC)cc3)c3c(cc(OCCN4CCN(CC(c5ccc(F)cc5)c5ccc(F)cc5)CC4)cc3)O2)CCN(CCO)CC1,1.0,-48.12509
17,C1N(C2CC(c3ccc(F)cc3)c3ccc(SCCN4C(C(C)C)CCC4)cc32)CCN(CCO)CC1,1.0,-52.9345
113,C1CN(C2CC(c3ccc(F)cc3)c3ccc(Sc4n(CCNCCN5CCN(C)CC5)c(C(C)C)nc4)cc32)CCN(CCO)C1,1.0,-69.31296
98,C1N(C2CC(c3ccc(F)cc3)c3ccc(SCCN4CCCC(NS(c5cn(C)nc5)(=O)=O)CC4)cc32)CCN(CCO)CC1,1.0,-58.859364
28,C1N(C2CC(c3ccc(F)cc3)c3ccc(SCCN4CCC(NS(c5cn(C)nc5C)(=O)=O)CC4)cc32)CCN(CCO)CC1,1.0,-55.23803
29,C1N(C2CC(c3ccc(F)cc3)c3ccc(Sc4n(CCNCCO)c(C#N)cc4)cc32)CCN(CCO)CC1,1.0,-60.261597
90,C1N(C2CC(c3ccc(F)cc3)c3ccc(Sc4n(CCNCCN5CCCC5)c(C)nc4C)cc32)CCN(CCO)CC1,1.0,-71.15642
38,C1N(C2CC(c3ccc(F)cc3)c3ccc(SCCN4C(=O)CNCC4=O)cc32)CCN(CCO)CC1,1.0,-46.070015
43,C1N(C2CC(c3ccc(F)cc3)c3ccc(Sc4n(CCSC)c(=O)[nH]n4)cc32)CCN(CCO)CC1,1.0,-52.75077
49,C1N(C2CC(c3ccc(F)cc3)c3ccc(SCCN4CCC(NC(C(CN5CCN(C)CC5)(C)OC)CC4)(C)C)cc32)CCN(CCO)CC1,1.0,-72.615685
79,C1N(C2CC(c3ccc(F)cc3)c3ccc(Sc4n(CC5CC5)c(=O)n(C)c4O)cc32)CCN(CCO)CC1,1.0,-54.73192
69,N1(C2CC(c3ccc(F)cc3)c3ccc(SCCN4CCC5C(CCCC5)C4)cc32)CCN(CCO)CC1,1.0,-43.84139
66,N1(C2CC(c3ccc(F)cc3)c3ccc(SCCN4C(COC)CN(CCN5CCC5)CC4)cc32)CCN(CCO)CCC1,1.0,-65.82791
115,C1N(C2CC(c3ccc(F)cc3)c3ccc(Sc4n(CCNC(C)CF)c(C(C)O)nn4)cc32)CCN(CCO)CC1,1.0,-66.33907
107,C1N(C2CC(c3ccc(F)cc3)c3ccc(SCCC4CCN(CCCCOCC#N)CC4)cc32)CCN(CCO)CC1,1.0,-66.92972
11,C1N(C2CC(c3ccc(F)cc3)c3ccc(SCCN4CCC(NS(=O)(=O)c5ncn(C)c5)CC4)cc32)CCN(CCO)CC1,1.0,-53.812317
