Step,Scaffold,SMILES,bioactivity,raw_bioactivity,total_score,ID
56.0,c1ccc(C2CC(N3CCCN(CC4CC4COCC4CC4CN4CCNC4)CC3)c3ccccc32)cc1,NCC#CCN1CCN(CC2CC2COCC2CC2CN2CCCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)C1,1.0,1.0,1.0,fine-tune predictive component_0
72.0,c1ccc(C2CC(N3CCCN(CC4CC4COC4CCCCC4N4CCCC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCCN(CC4CC4COC4CCCCC4N4CCC(F)C4)CC3)c3cc(F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_1
73.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCNCC5)CC4)CC3)c3ccccc32)cc1,NCCCCN1CCN(CC2CCN(CC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_2
73.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCN(CCC6CCN6)CC5)CC4)CC3)c3ccccc32)cc1,OCCN1CCC1CCN1CCN(CC2CCN(CC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_3
73.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCCCC4)CC3)c3ccccc32)cc1,COCCC1CCN(CC2CC2CN2CCCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_4
73.0,c1ccc(C2CC(N3CCCN(CC4CC4COC4CCC4N4CCNCC4)CC3)c3ccccc32)cc1,FCCN1CCN(C2CCC2OCC2CC2CN2CCCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_5
73.0,c1ccc(C2CC(N3CCCN(CC4CC4COCCN4CCC(CN5CCOCC5)CC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCCN(CC4CC4COCCN4CCC(CN5CCOCC5)CC4)CC3)c3cc(F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_6
72.0,c1ccc(C2CC(N3CCCN(CC4CC4COCCN4CCNCC4)CC3)c3ccccc32)cc1,COC(CO)OCCN1CCN(CCOCC2CC2CN2CCCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_7
72.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCN(CCN6CCNCC6)C5)C4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CN(CCN6CCNCC6)CC5CS)C4)CC3)c3cc(F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_8
72.0,c1ccc(C2CC(N3CCCN(CC4CC4COC4CC4N4CCOCC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCCN(CC4CC4COC4CC4N4CCOCC4)CC3)c3cc(F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_9
72.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCN(CC6CCCC6CN6CC[SH+]CC6)CC5)CC4)CC3)c3ccccc32)cc1,[O-][S+]1CCN(CC2CCCC2CN2CCN(CC3CCN(CC4CC4CN4CCCN(C5CC(c6ccc(F)cc6)c6ccc(F)cc65)CC4)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_10
72.0,c1ccc(C2CC(N3CCCN(CC4CC4COC4CCCC4N4CCOCC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCCN(CC4CC4COC4CCCC4N4CCOCC4)CC3)c3cc(F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_11
72.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCCN(CC5CCNCC5)C4)CC3)c3ccccc32)cc1,CCCCN1CCC(CN2CCCN(CC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)C2)CC1,1.0,1.0,1.0,fine-tune predictive component_12
72.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCN(CCN5CCCCC5)CC4)CC3)c3ccccc32)cc1,N#CC1CC(CN)CCN1C(O)CN1CCN(CC2CC2CN2CCCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_13
72.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CC5CNOC5)CC4)CC3)c3ccccc32)cc1,CC1NOCC1CC1CCN(CC2CC2CN2CCCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_14
72.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CC5CCNCC5)CC4)CC3)c3ccccc32)cc1,CC(CN)N1CCC(CC2CCN(CC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_15
72.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCC(COC6CCCC6)C5)CC4)CC3)c3ccccc32)cc1,NC1CCCC1OCC1CCN(CC2CCN(CC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)C1,1.0,1.0,1.0,fine-tune predictive component_16
71.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CC5CCC5)(N5CCN(CCC6CCCC6)CC5)CC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CC5CCC5)(N5CCN(CCC6CCCC6)CC5)CC4)CC3)c3cc(F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_17
72.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CC5CCC5)(N5CCCC5)CC4)CC3)c3ccccc32)cc1,OC1CCN(C2(CC3CCC3)CCN(CC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)C1,1.0,1.0,1.0,fine-tune predictive component_18
71.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCCCO5)CC4)CC3)c3ccccc32)cc1,OC1CCN(CC2CCN(CC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)OC1,1.0,1.0,1.0,fine-tune predictive component_19
71.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCN(CCCOCCN6CCCCC6)CC5)CC4)CC3)c3ccccc32)cc1,CC1CCCCN1CCOCCCN1CCN(CC2CCN(CC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_20
71.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCN(CCCC6CCCC6)CC5)CC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCN(CCCC6CCCC6)CC5)CC4)CC3)c3cc(F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_21
71.0,O=C(C1CCN(CCOCC2CC2CN2CCCN(C3CC(c4ccccc4)c4ccccc43)CC2)CC1)N1CCCC1,O=C(C1CCN(CCOCC2CC2CN2CCCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CC1)N1CCCC1,1.0,1.0,1.0,fine-tune predictive component_22
71.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCNCC5)CC4)CC3)c3ccccc32)cc1,N#CCCCN1CCN(CC2CCN(CC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_23
71.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCN(CCCCN5CCNCC5)CC4)CC3)c3ccccc32)cc1,OCCCCCCN1CCN(CCCCN2CCN(CC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_24
71.0,c1ccc(C2CC(N3CCCN(CC4CC4COC4CCCC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCCN(CC4CC4COC4CCCC4)CC3)c3cc(F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_25
71.0,c1ccc(C2CC(N3CCCN(CC4CC4COCC4CCC5CC5C4)CC3)c3ccccc32)cc1,OCC1C(COCC2CC2CN2CCCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CCC2CC21,1.0,1.0,1.0,fine-tune predictive component_26
71.0,c1ccc(C2CC(N3CCCN(CC4CCC4CN4CCC(CN5CCCN(CC6CC7CCC6C7)CC5)CC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCCN(CC4CCC4CN4CCC(CN5CCCN(CC6CC7CCC6C7)CC5)CC4)CC3)c3cc(F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_27
71.0,c1ccc(C2CC(N3CCCN(CC4CC4COCCN4CCN(CC(C5CCCCC5)N5CCNCC5)CC4)CC3)c3ccccc32)cc1,CCCN1CCN(C(CN2CCN(CCOCC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)C2CCCCC2)CC1,1.0,1.0,1.0,fine-tune predictive component_28
71.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCNCC5)CC4)CC3)c3ccccc32)cc1,COCCCN1CCN(CC2CCN(CC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_29
71.0,c1ccc(C2CC(N3CCCN(CC4CC4COC4CCN(CC5CCCCC5)CC4)CC3)c3ccccc32)cc1,OCCC1CCCCC1CN1CCC(OCC2CC2CN2CCCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_30
71.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCC(CN6CCCCC6)CC5)CC4)CC3)c3ccccc32)cc1,OC1CCN(CC2CCN(CC3CCN(CC4CC4CN4CCCN(C5CC(c6ccc(F)cc6)c6ccc(F)cc65)CC4)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_31
73.0,c1ccc(C2CC(N3CCCN(CCC4CCN(CCCC5CC6CCC7C(CCC56)C7COCOC5CC5)CC4)CC3)c3ccccc32)cc1,CC12CCC3CC(CCCN4CCC(CCN5CCCN(C6CC(c7ccc(F)cc7)c7ccc(F)cc76)CC5)CC4)C3CCC1C2COCOC1CC1,1.0,1.0,1.0,fine-tune predictive component_32
73.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CC5CCNCC5)CC4)CC3)c3ccccc32)cc1,COCCN1CCC(CC2CCN(CC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_33
73.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCN(CCCCN6CCNCC6)CC5)CC4)CC3)c3ccccc32)cc1,CCCN1CCN(CCCCN2CCN(CC3CCN(CC4CC4CN4CCCN(C5CC(c6ccc(F)cc6)c6ccc(F)cc65)CC4)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_34
73.0,c1ccc(C2CC(N3CCCN(CC4CCCC4CN4CCCN(CC5CC5CN5CCC(CN6CCOCC6)CC5)CC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCCN(CC4CCCC4CN4CCCN(CC5CC5CN5CCC(CN6CCOCC6)CC5)CC4)CC3)c3cc(F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_35
75.0,c1ccc(C2CC(N3CCCN(CC4CCCCC4COC4CC4N4CCNCC4)CC3)c3ccccc32)cc1,C#CCCN1CCN(C2CC2OCC2CCCCC2CN2CCCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_36
75.0,c1ccc(C2CC(N3CCCN(CC4CC4COC4CCCCC4N4CCNCC4)CC3)c3ccccc32)cc1,COCCCN1CCN(C2CCCCC2OCC2CC2CN2CCCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_37
75.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCCNCC5)CC4)CC3)c3ccccc32)cc1,CCCCN1CCCN(CC2CCN(CC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_38
75.0,c1ccc(C2CC(N3CCCN(CC4CC4COCCN4CCN(CCCCCCCCCc5cccs5)CC4)CC3)c3ccccc32)cc1,OC(CCCCCCCc1cccs1)CN1CCN(CCOCC2CC2CN2CCCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_39
75.0,c1ccc(C2CC(N3CCCN(CC4CC4COCCN4CCC(CN5CCNCC5)CC4)CC3)c3ccccc32)cc1,CCOC(=O)CN1CCN(CC2CCN(CCOCC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_40
75.0,c1ccc(C2CC(N3CCCN(CC4CC4COC4COCC4N4CCC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCCN(CC4CC4COC4COCC4N4CCC4)CC3)c3cc(F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_41
75.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCNCC5)CC4)CC3)c3ccccc32)cc1,OCCC(F)(F)CCCN1CCN(CC2CCN(CC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_42
75.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCN(CCCN5CCNCC5)CC4)CC3)c3ccccc32)cc1,CCCCCCN1CCN(CCCN2CCN(CC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_43
75.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCN(CC(C5CCCC5)N5CCNCC5)CC4)CC3)c3ccccc32)cc1,N#CCCN1CCN(C(CN2CCN(CC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)C2CCCC2)CC1,1.0,1.0,1.0,fine-tune predictive component_44
75.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCNCC5)CC4)CC3)c3ccccc32)cc1,N#CCCN1CCN(CC2CCN(CC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_45
75.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCCCC5)CC4)CC3)c3ccccc32)cc1,COCCOC1CCN(CC2CCN(CC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_46
75.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCNCC5)CC4)CC3)c3ccccc32)cc1,CCCCCCN1CCN(CC2CCN(CC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_47
75.0,c1ccc(C2CC(N3CCCN(CCC4CCN(CCC5CCN(CCN6CCN(CC7CC8CCCC87)CC6)C5)CC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCCN(CCC4CCN(CCC5CCN(CCN6CCN(CC7CC8CCCC87)CC6)C5)CC4)CC3)c3cc(F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_48
74.0,c1ccc(C2CC(N3CCCN(CC4CCN(CC5C6CCCC6CN5CCN5CCOCC5)CC4)CC3)c3ccccc32)cc1,OCC1CN(CC2C3CCCC3CN2CCN2CCOCC2)CCC1CN1CCCN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_49
74.0,c1ccc(C2CC(N3CCCN(CC4CCC4CN4CCC(CN5CCCCC5)CC4)CC3)c3ccccc32)cc1,NC1CC(O)CCN1CC1CCN(CC2CCC2CN2CCCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_50
74.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCCCC5)CC4)CC3)c3ccccc32)cc1,OC1CCCCN1CC1CCN(CC2CC2CN2CCCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_51
74.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCC[SH+]C5)CC4)CC3)c3ccccc32)cc1,[O-][S+]1CCCN(CC2CCN(CC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)C1,1.0,1.0,1.0,fine-tune predictive component_52
74.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCC(CN6CCN(CC7CCCN7)CC6)CC5)CC4)CC3)c3ccccc32)cc1,CN1CCC(O)C1CN1CCN(CC2CCN(CC3CCN(CC4CC4CN4CCCN(C5CC(c6ccc(F)cc6)c6ccc(F)cc65)CC4)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_53
74.0,c1ccc(C2CC(N3CCCN(CC4CC4COC4CCN(CC5CCNCC5)C4)CC3)c3ccccc32)cc1,CCCCCCN1CCC(CN2CC(O)C(OCC3CC3CN3CCCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)C2)CC1,1.0,1.0,1.0,fine-tune predictive component_54
74.0,c1ccc(C2CC(N3CCCN(CC4CC4COC4CCCC4)CC3)c3ccccc32)cc1,N#CC1CCC(OCC2CC2CN2CCCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)C1,1.0,1.0,1.0,fine-tune predictive component_55
74.0,c1ccc(C2CC(N3CCCN(CC4CC4COC4CN(CCN5CCC5)C4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCCN(CC4CC4COC4CN(CCN5CCC5)C4)CC3)c3cc(F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_56
74.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCN(CCCN5CCNC5)CC4)CC3)c3ccccc32)cc1,NC1NCCN1CCCN1CCN(CC2CC2CN2CCCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_57
73.0,c1ccc(C2CC(N3CCCN(CCC4CCN(CC5CC5CN5CCC(CN6CCNCC6)CC5)CC4)CC3)c3ccccc32)cc1,FCCCN1CCN(CC2CCN(CC3CC3CN3CCC(CCN4CCCN(C5CC(c6ccc(F)cc6)c6ccc(F)cc65)CC4)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_58
73.0,c1ccc(C2CC(N3CCCN(CC4CC4COC4CCN(CC5CC5)C4)CC3)c3ccccc32)cc1,N#CCOCC1CC1CN1CC(O)C(OCC2CC2CN2CCCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)C1,1.0,1.0,1.0,fine-tune predictive component_59
73.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCCCC4)CC3)c3ccccc32)cc1,CSCCCC1CCN(CC2CC2CN2CCCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_60
73.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCN(CCCCN6CCNCC6)CC5)CC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCN(CCCCN6CCNCC6)CC5)CC4)CC3)c3cc(F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_61
73.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCCC5)CC4)CC3)c3ccccc32)cc1,N#CC1CC(C(N)CCCN)CN1CC1CCN(CC2CC2CN2CCCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_62
73.0,c1ccc(C2CC(N3CCCN(CC4CC4COC4CCCC4N4CCC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCCN(CC4CC4COC4CCCC4N4CCC4)CC3)c3cc(F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_63
73.0,c1ccc(C2CC(N3CCCN(CC4CC4CN4CCC(CN5CCNC5)CC4)CC3)c3ccccc32)cc1,NCCCCC1CNCN1CC1CCN(CC2CC2CN2CCCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_64
