,smiles,score,likelihood
92,c1ccccc1-c1cccc(NCC(Nc2ccccc2)=O)c1,0.99907213,-24.447742
78,c1ccc(-c2ccc3c(n2)cccc3Oc2ccc(S(Nc3cscn3)(=O)=O)cc2C#N)cc1,0.99907213,-32.8633
69,CC(NC(NC(Cc1ccccc1)c1ccccc1)=S)(c1ccccc1)C,0.99907213,-29.009193
63,c1cccc2c1c(Br)ccc2NC(C(Nc1ccccc1)(C(F)(F)F)C(F)(F)Cl)=O,0.99907213,-38.318367
107,Nc1ccc(OC(=O)c2ccccc2)cc1-c1nc(=NCc2ccccc2)c2ccccc2[nH]1,0.99907213,-35.111904
82,Cc1c2coc(O)c2ccc1Nc1c(Nc2ccccc2OC)cccc1,0.99907213,-35.34208
113,c1cccc(S(n2c3ccccc3c(CCNCCc3ccccc3)c2)(=O)=O)c1CC,0.99907213,-32.679546
93,O(c1ccc(-c2[nH]c3cccc(OCc4ccccc4)c3n2)cc1)CCN1CCOCC1,0.99907213,-29.844505
76,c1ccccc1CC(NC(C(C(C)(c1ccccc1)C)NC)=O)C(O)C(=O)NC(C(O)NCc1ccccc1)Cc1ccccc1,0.9990721,-42.716812
79,c1cc(Nc2c3cc(O)ccc3oc(=O)c2-c2ccccc2)ccc1OCC,0.9990721,-25.806725
96,c1c(-c2c3ccccn3c3c2C(=O)c2ccccc2-3)cccc1,0.9990721,-25.55542
121,c1(-c2ccc(Oc3ccccc3)cc2)nnc(C(Nc2ccccc2)=O)o1,0.9990721,-24.164646
22,c1ccccc1C(c1ccccc1)[S+]([O-])CCNCCc1ccccc1,0.9990721,-19.419481
14,c1cc(-c2cc3c(nc2C)cccc3)sc1C(Oc1ccccc1)=O,0.9990721,-31.135584
89,c1ccccc1NC(N(Cc1ccccc1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O)=O,0.9990721,-23.075027
58,c1ccccc1-n1nc2ccc([N+](=O)[O-])cc2c1Oc1ccccc1,0.9990721,-25.83818
57,c1ccccc1S(=O)(N(c1cc2c(cccc2)cc1)c1ccccc1)=O,0.9990721,-25.07434
84,c1cc(N(c2ccccc2)c2nc3ccccc3nc2C(OCC)=O)ccc1F,0.9990721,-27.165737
95,O=C1N(c2ccccn2)CC(c2[nH]c3ccccc3c2)(Cc2ccccc2)N1,0.9990721,-34.20375
112,C(NC(Cc1ccccc1)c1ccccc1)C(O)c1ccccc1,0.9990721,-22.08688
