,smiles,score,likelihood
49,C1N(C2CC(c3ccc(F)cc3)c3ccc(OCC4C(c5nccs5)C4)cc32)CCN(CCN2CCNC2)C1,1.0,-57.168774
14,C1N(C2CC(c3ccc(F)cc3)c3ccc(CN4CCC(N5CCCC5)CC4)cc32)CCN(CCN2CCCCC2)CC1,1.0,-43.739254
120,C1N(C2CC(c3ccc(F)cc3)c3ccc(CN4CCC(N5CCCC5)CCC4)cc32)CCN(CCN2CCCCC2)CC1,1.0,-52.1306
89,C1N(C2CC(c3ccc(F)cc3)c3ccc(CN4CC(N(C)C)CC4)cc32)CCN(C)CC1,1.0,-39.801517
90,C1N(C2CC(c3ccc(F)cc3)c3ccc(CN4CCCC4CN4CCCC4CN4CCCC4)cc32)CCN(C)CC1,1.0,-56.732048
118,C1N(C2CC(c3ccc(F)cc3)c3ccc(CN4CCC4(C)C)cc32)CCN(CCCCN2CCCN(C)C2=O)CC1,1.0,-56.24375
12,C1N(C2CC(c3ccc(F)cc3)c3ccc(CN4CCC(N5CCC5)CC4)cc32)CCN(CCCCN2CCCC2)CC1,1.0,-56.81883
107,C1N(C2CC(c3ccc(F)cc3)c3ccc(-n4c(CN(C)C)ncc4)cc32)CCN(CCO)CC1,1.0,-45.574463
16,C1N(C2CC(c3ccc(F)cc3)c3ccc(CN4CCC(CNCCOC)C4)cc32)CCN(CCCCN(C(C)C)C(CCO)C)CC1,1.0,-83.46576
126,C1N(C2CC(c3ccc(F)cc3)c3ccc(CN4CCC4CN4CCCS4(=O)=O)cc32)CCN(CCN2CCN(C)CC2)CC1,1.0,-60.97583
93,C1N(C2CC(c3ccc(F)cc3)c3ccc(CN4CCCC4COCCN4CCCCC4)cc32)CCN(C)CC1,1.0,-49.27832
51,C1N(C2CC(c3ccc(F)cc3)c3ccc(CN4CCC4SC4CCC4)cc32)CCN(C)CC1,1.0,-50.581005
115,C1N(C2CC(c3ccc(F)cc3)c3ccc(OCCN4CCC(CC(N)=O)CC4)cc32)CCN(CCCN2CCN(C)CC2)CC1,1.0,-60.84556
43,C1N(C2CC(c3ccc(F)cc3)c3ccc(CN4CCCC4COCCN4CCCC4)cc32)CCN(C)CC1,1.0,-48.401108
42,C1N(C2CC(c3ccc(F)cc3)c3ccc(CN4CCC(C5CCC5)CC4)cc32)CCN(C)CC1,1.0,-50.088905
39,C1N(C2CC(c3ccc(F)cc3)c3ccc(CN4CCC4CN4CCN(C)CC4)cc32)CCN(C)CC1,1.0,-47.760307
102,C1N(C2CC(c3ccc(F)cc3)c3ccc(C4CC4)cc32)CCN(CCN2CCN(CCCN(CCCN3CCN(C)CC3)C)CC2)CC1,1.0,-57.405457
31,N1(C2CC(c3ccc(F)cc3)c3ccc(CN4CCCC4CN4CCC4)cc32)CCN(CCCC)CC1,1.0,-50.46785
117,C1N(C2CC(c3ccc(F)cc3)c3ccc(CN4CCC(CN(C)C)CC4)cc32)CCN(CCCCN2CCN(C)CC2)CC1,1.0,-56.875095
57,C1N(C2CC(c3ccc(F)cc3)c3ccc(CN4C(CCNC)CNC4)cc32)CCN(C)CC1,1.0,-54.626167
