Step,Scaffold,SMILES,bioactivity,raw_bioactivity,total_score,ID
99.0,c1ccc(C2CC(N3CCN(C4CCNCC4)CC3)c3ccccc32)cc1,CN(C)CCN(C)Cc1ccc2c(c1)C(N1CCN(C3CCN(CCO)CC3O)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_0
68.0,O=S(=O)(CC12CC(CC1N1CCNCC1)C2)N1CCN(C2CC(c3ccccc3)c3ccc(CCN4CCNCC4)cc32)CC1,CN1CCN(CCc2ccc3c(c2)C(N2CCN(S(=O)(=O)CC45CC(CC4N4CCN(CCO)CC4)C5(C)C)CC2)CC3c2ccc(F)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component_1
26.0,c1ccc(C2CC(N3CCNCC3)c3cc(CN4CCN(C5CCNCC5)CC4)ccc32)cc1,OCCN1CCC(N2CCN(Cc3ccc4c(c3)C(N3CCN(CCO)CC3)CC4c3ccc(F)cc3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_2
26.0,c1ccc(C2CC(N3CCN(CCN4CCNCC4)CC3)c3ccccc32)cc1,OCCN1CCN(CCN2CCN(C3CC(c4ccc(F)cc4)c4cc(F)ccc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_3
68.0,c1ccc(C2CC(N3CCNCC3)c3ccccc32)cc1,Cc1ccc2c(c1C#N)C(N1CCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_4
68.0,c1ccc(C2CC(N3CCC(N4CCNCC4)CC3)c3ccccc32)cc1,OCCN1CCN(C2CCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_5
94.0,N=C(C=C1CCNCCN1)N1CCN(C2CC(c3ccccc3)c3ccccc32)CC1,CN1CCN(CCO)CCC1=CC(=N)N1CCN(C2CC(c3ccc(F)cc3)c3ccc(C(N)=O)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_6
90.0,c1ccc(C2CC(N3CCN(CCN4CCN(C5CCNCC5)CC4)CC3)c3cc(N4CCNCC4)ccc32)cc1,OCCN1CCC(N2CCN(CCN3CCN(C4CC(c5ccc(F)cc5)c5ccc(N6CCN(CCO)CC6)cc54)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_7
82.0,c1ccc(C2CC(N3CCN(CCN4CCN(C5CCCCC5)CC4)CC3)c3cc(N4CCNCC4)ccc32)cc1,NC1CCC(N2CCN(CCN3CCN(C4CC(c5ccc(F)cc5)c5ccc(N6CCN(CCO)CC6)cc54)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_8
68.0,c1ccc(C2CC(N3CCN(CCN4CCN(C5CCNCC5)CC4)CC3)c3ccccc32)cc1,CC1CN(C2CC(c3ccc(F)cc3)c3cc(F)ccc32)CCN1CCN1CCN(C2CCN(CCO)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_9
82.0,c1ccc(C2CC(N3CCNCC3)c3cc(CN(CCN4CCNCC4)C4CCC5(CC4)OCCO5)ccc32)cc1,OCCN1CCN(CCN(Cc2ccc3c(c2)C(N2CCN(CCO)CC2)CC3c2ccc(F)cc2)C2CCC3(CC2)OCCO3)CC1,1.0,1.0,1.0,fine-tune predictive component_10
94.0,c1ccc(C2CC(N3CCN(C4CCN(CCN5CCNCC5)CC4)CC3)c3ccccc32)cc1,Cc1ccc2c(c1)C(N1CCN(C3CCN(CCN4CCN(CCO)CC4)CC3CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_11
90.0,O=C(NCCN1CCOCC1)c1ccc2c(c1)C(N1CCC(N3CCN(C4CCN(C5CCNCC5)CC4)CC3)C1)CC2c1ccccc1,O=C(NCCN1CCOCC1)c1ccc2c(c1)C(N1CCC(N3CCN(C4CCN(C5CCN(CCO)CC5)CC4)CC3)C1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_12
68.0,c1ccc(C2CC(N3CCN(CCNc4cccc(N5CCNCC5)c4)CC3)c3ccccc32)cc1,CN(C)CCCC(=O)Nc1cc(NCCN2CCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)cc(N2CCN(CCO)CC2)c1,1.0,1.0,1.0,fine-tune predictive component_13
68.0,O=C(c1ccc2c(c1)C(N1CCNCC1)CC2c1ccccc1)N1CCNCC1,NCC(=O)N1CCN(C(=O)c2ccc3c(c2)C(N2CCN(CCO)CC2)CC3c2ccc(F)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component_14
68.0,c1ccc(C2CC(N3CCN(CCC4CCNCC4)CC3)c3ccccc32)cc1,OCCN1CCC(CCN2CCN(C3CC(c4ccc(F)cc4)c4cc(F)c(F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_15
94.0,c1ccc(C2CC(N3CCNCC3)c3cc(CNCCN4CCNCC4)ccc32)cc1,OCCOCCOCCOCCOCCOCCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(CNCCN4CCN(CCO)CC4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_16
82.0,C=C(CNCc1ccc2c(c1)C(N1CCNCC1)CC2c1ccccc1)CN1CCNCC1,C=C(CNCc1ccc2c(c1)C(N1CCN(CC#N)CC1)CC2c1ccc(F)cc1)CN1CCN(CCO)CC1,1.0,1.0,1.0,fine-tune predictive component_17
94.0,c1ccc(C2CC(N3CCN(C4CCCCC4)CC3)c3cc(N4CCN(C5CCNCC5)CC4)ccc32)cc1,CN(C)C1CCCCC1N1CCN(C2CC(c3ccc(F)cc3)c3ccc(N4CCN(C5CCN(CCO)CC5)CC4)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_18
