Step,Scaffold,SMILES,bioactivity,raw_bioactivity,total_score,ID
78.0,O=C(c1ccco1)N1CCN(C2CC(c3ccccc3)c3ccccc32)CC1,Cc1ccoc1C(=O)N1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1,1.0,1.0,1.0,fine-tune predictive component_0
79.0,c1ccc(CC2(N3CCN(C4CC(c5ccccc5)c5ccccc54)CC3)COC2)cc1,Fc1ccc(CC2(N3CCN(C4CC(c5ccc(F)cc5)c5cc(Cl)ccc54)CC3)COC2)cc1,1.0,1.0,1.0,fine-tune predictive component_1
80.0,O=C(c1cccnc1)N1CCC(N2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)CC1,Cc1ccnc(C)c1C(=O)N1CCC(C)(N2CCN(C3CC(c4ccc(F)cc4)c4ccc(Cl)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_2
80.0,c1ccc(C2CC(N3CCN(CCC4CCOC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(CCC4CCOC4)CC3)c3ccc(Cl)cc32)cc1,1.0,1.0,1.0,fine-tune predictive component_3
80.0,O=C(c1ccc[nH+]c1)N1CCC(N2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)CC1,CC1(N2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)CCN(C(=O)c2ccc[n+]([O-])c2Cl)CC1,1.0,1.0,1.0,fine-tune predictive component_4
80.0,c1ccc(CN2CCC(N3CCN(C4CC(c5ccccc5)c5ccccc54)CC3)CC2)cc1,N#CC1(N2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)CCN(Cc2ccccc2)CC1,1.0,1.0,1.0,fine-tune predictive component_5
80.0,O=S(=O)(C1CC1c1ccccc1)N1CCN(C2CC(c3ccccc3)c3ccccc32)CC1,O=S(=O)(C1CC1c1ccc(F)cc1)N1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1,1.0,1.0,1.0,fine-tune predictive component_6
80.0,c1ccc(C2CC(N3CCNCC3)c3ccccc32)cc1,FCCCNCCN1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1,1.0,1.0,1.0,fine-tune predictive component_7
80.0,c1ccc(Cc2nc(-c3ccc(OCCCN4CCN(C5CC(c6ccccc6)c6ccccc65)CC4)cc3)no2)cc1,COc1ccc(Cc2nc(-c3ccc(OCCCN4CCN(C5CC(c6ccc(F)cc6)c6cc(Cl)ccc65)CC4)cc3)no2)cc1,1.0,1.0,1.0,fine-tune predictive component_8
80.0,O=C(c1ccccc1)N1CCC(N2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)C1,O=C(c1ccc(F)cc1)N1CCC(N2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)C1,1.0,1.0,1.0,fine-tune predictive component_9
80.0,O=C(N1CCN(C2CC(c3ccccc3)c3ccccc32)CC1)N1CCN(C2CC(c3ccccc3)c3ccccc32)C1,O=C(N1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1)N1CCN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)C1,1.0,1.0,1.0,fine-tune predictive component_10
80.0,c1ccc(C2CC(N3CCN(C4CCN(CC5CCCN5)CC4)CC3)c3ccccc32)cc1,CC(C)(C)CC1(N2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)CCN(CC2CCCN2CC(N)=O)CC1,1.0,1.0,1.0,fine-tune predictive component_11
80.0,c1ccc(C2CC(N3CCN(CCN4CCN(C5CC(c6ccccc6)c6ccccc65)CC4)CC3)c3ccccc32)cc1,COC(C)C(CN1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1)N1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1,1.0,1.0,1.0,fine-tune predictive component_12
80.0,c1ccc(C2CC(N3CCN(C4CCC5(CC4)OCCO5)CC3)c3ccccc32)cc1,N#CC1(N2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)CCC2(CC1)OCCO2,1.0,1.0,1.0,fine-tune predictive component_13
80.0,c1ccc(C2CC(N3CCN(CCCN4CCN(C5CC(c6ccccc6)c6ccccc65)CC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(CCCN4CCN(C5CC(c6ccc(F)cc6)c6cc(Cl)ccc65)CC4)CC3)c3ccc(Cl)cc32)cc1,1.0,1.0,1.0,fine-tune predictive component_14
80.0,O=C(c1ccccc1)N1CCC(N2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)CC1,CC1(N2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)CCN(C(=O)c2c(F)cccc2Cl)CC1,1.0,1.0,1.0,fine-tune predictive component_15
80.0,O=C1COC2(CCC(N3CCN(C4CC(c5ccccc5)c5ccccc54)CC3)CC2)CN1,N#CC1(N2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)CCC2(CC1)CNC(=O)CO2,1.0,1.0,1.0,fine-tune predictive component_16
80.0,O=C(Nc1ccccc1)N1CCN(C2CC(c3ccccc3)c3ccccc32)CC1,O=C(Nc1ccccc1Cl)N1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1,1.0,1.0,1.0,fine-tune predictive component_17
80.0,c1ccc(C2CC(N3CCN(CN4CCN(C5c6ccccc6CCc6cccnc65)CC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(CN4CCN(C5c6ccc(Cl)cc6CCc6c(Cl)ccnc65)CC4)CC3)c3ccc(Cl)cc32)cc1,1.0,1.0,1.0,fine-tune predictive component_18
80.0,O=C(c1ccccc1)N1CCN(C2CC(c3ccccc3)c3ccccc32)CC1,N#Cc1cccc(C(=O)N2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)c1,1.0,1.0,1.0,fine-tune predictive component_19
79.0,c1ccc(C2CC(N3CCN(CCN4CCN(c5ccccc5)CC4)CC3)c3ccccc32)cc1,Cc1ccc(N2CCN(CCN3CCN(C4CC(c5ccc(F)cc5)c5cc(Cl)ccc54)CC3)CC2)cc1,1.0,1.0,1.0,fine-tune predictive component_20
79.0,O=c1cc(CN2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)nc(C2(c3ccccc3)CCC2)[nH]1,Cc1ccc(C2(c3nc(CN4CCN(C5CC(c6ccc(F)cc6)c6cc(Cl)ccc65)CC4)cc(=O)n3C)CCC2)cc1,1.0,1.0,1.0,fine-tune predictive component_21
79.0,O=C(N1CCC1)C1(N2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)CCNCC1,CN1CCC(C(=O)N2CC(F)(F)C2)(N2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_22
79.0,O=S(=O)(CCN1CCNCC1)c1ccc(-c2nnc(CN3CCN(C4CC(c5ccccc5)c5ccccc54)CC3)o2)cc1,CN1CCN(CCS(=O)(=O)c2ccc(-c3nnc(CN4CCN(C5CC(c6ccc(F)cc6)c6cc(Cl)ccc65)CC4)o3)cc2[N+](=O)[O-])CC1,1.0,1.0,1.0,fine-tune predictive component_23
79.0,c1ccc(C2CC(N3CCN(Cc4ccon4)CC3)c3ccccc32)cc1,Cc1cc(CN2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)no1,1.0,1.0,1.0,fine-tune predictive component_24
80.0,O=C1Nc2ccccc2CC1NC(=O)N1CCN(C2CC(c3ccccc3)c3ccccc32)CC1,CN1C(=O)C(NC(=O)N2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)Cc2ccccc21,1.0,1.0,1.0,fine-tune predictive component_25
