,smiles,score,likelihood
51,c12c(cc(Cl)cc1)C(N1CCN(C)CC1)CC2c1ccc(F)cc1,1.0,-18.5419
101,N1(C2c3cc(Cl)ccc3C(c3ccc(F)cc3)C2)CCN(C2(C(=O)N3CCN(C4c5c(cc(Cl)cc5)C(c5ccc(F)cc5)C4)CC3)CCN(C)C2)CC1,1.0,-67.47857
8,N1(CCOC(Nc2ccc(Cl)cc2)=O)CCN(C2c3c(cc(Cl)cc3)C(c3ccc(F)cc3)C2)CC1,1.0,-29.251713
95,C(CN1CCN(C2c3ccc(Cl)cc3C(c3ccc(F)cc3)C2)CC1)(NS(CCN1CCN(C)CC1)(=O)=O)C,1.0,-39.01379
94,N1(C2c3c(cc(Cl)cc3)C(c3ccc(F)cc3)C2)CCN(C2(C#N)CCN(CCc3ccc(OCCN4CCCCC4)cc3)CC2)CC1,1.0,-42.26358
92,C1N(CCOC2c3ccc(Cl)cc3C(c3ccc(F)cc3)C2)CCN(C2c3ccc(Cl)cc3C(c3ccc(F)cc3)C2)C1,1.0,-45.960186
91,C1N(C(Nc2c(C)cc(Cl)cc2)=O)CCN(C2c3c(cc(Cl)cc3)C(c3ccc(F)cc3)C2)C1,1.0,-31.464031
88,n1cc2c(C(N3CCN(C4c5c(cc(Cl)cc5)C(c5ccc(F)cc5)C4)CC3)=O)coc2cc1,1.0,-43.424927
87,C1N(CCN2CCN(C3c4c(cc(Cl)cc4)C(c4ccc(F)cc4)C3)CC2)CCN(C2c3ccc(F)cc3C(c3cc(F)cc(F)c3)C2)C1,1.0,-41.739357
86,C1N(C2c3c(cc(Cl)cc3)C(c3ccc(F)cc3)C2)CCN(C2(NS(=O)(C(F)(F)F)=O)CCC2)C1,1.0,-38.17639
20,C1N(C2c3cc(Cl)ccc3C(c3ccc(F)cc3)C2)CCN(C2(C#N)CCc3c2c(OC)c(C)c(C(=O)O)c3)C1,1.0,-52.630558
21,N1(C2c3c(cc(Cl)cc3)C(c3ccc(F)cc3)C2)CCN(C2c3c(cc(C(=O)NS(C)(=O)=O)cc3)CCC2)CC1,1.0,-40.238487
22,C1C(C)N(C2c3c(cc(Cl)cc3)C(c3ccc(F)cc3)C2)CCN1C1(C(N2CCN(C3c4ccc(Cl)cc4C(c4ccc(F)cc4)C3)CC2)=O)CC1,1.0,-64.82859
26,c1(F)cc2c(CCNC(N3CCN(C4c5ccc(Cl)cc5C(c5ccc(F)cc5)C4)CC3)=S)c[nH]c2cc1,1.0,-33.656216
69,Clc1c(NC(N2CCN(C3c4c(cc(Cl)cc4)C(c4ccc(F)cc4)C3)CC2)=S)c(Cl)ccc1,1.0,-32.68882
120,C1N(C2c3c(cc(Cl)cc3)C(c3ccc(F)cc3)C2)CCN(C2c3c(c(C(NC)=O)ccc3)CCc3cc(Cl)cnc32)C1,1.0,-50.26426
30,C1N(CCN2C(=O)N(Cc3ncccc3)CC2c2ccc(F)cc2)CCN(C2c3ccc(Cl)cc3C(c3ccc(F)cc3)C2)C1,1.0,-48.349342
64,C1N(C(c2ccn(S(=O)(=O)c3cccc(Cl)c3)c2)=O)CCN(C2c3c(cc(Cl)cc3)C(c3ccc(F)cc3)C2)C1,1.0,-41.427845
118,C1N(C2c3ncc(Br)cc3Cc3ccc(Cl)cc32)CCN(C2c3ccc(Cl)cc3C(c3ccc(F)cc3)C2)C1,1.0,-43.822063
54,N1(C2c3c(cc(Cl)cc3)C(c3ccc(F)cc3)C2)CCN(C2c3ccc(OC)c[n+]3CC(c3cc(F)c(F)cc3)C2)CC1,1.0,-46.93568
