Step,Scaffold,SMILES,bioactivity,raw_bioactivity,total_score,ID
26.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,0.9738743901252747,0.9738743901252747,0.9738743901252747,fine-tune predictive component_0
51.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1c(O)ccc(OC)c1OC,0.9733495712280273,0.9733495712280273,0.9733495712280273,fine-tune predictive component_1
0.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1c(OC)ccc(Cl)c1OC,0.970777153968811,0.970777153968811,0.970777153968811,fine-tune predictive component_2
59.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,0.9704023003578186,0.9704023003578186,0.9704023003578186,fine-tune predictive component_3
48.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1c(O)cc(OC)cc1OC,0.9688993096351624,0.9688993096351624,0.9688993096351624,fine-tune predictive component_4
8.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1ccc(Cl)c(OC)c1OC,0.9678499102592468,0.9678499102592468,0.9678499102592468,fine-tune predictive component_5
39.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1c(Br)cc(OC)cc1OC,0.9676128029823303,0.9676128029823303,0.9676128029823303,fine-tune predictive component_6
45.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1ccc(Br)c(OC)c1OC,0.9665473699569702,0.9665473699569702,0.9665473699569702,fine-tune predictive component_7
238.0,O=C(NCC1CCCN1)c1cccccc1=O,CCN1CCCC1CNC(=O)c1c(O)ccc(Cl)c(OC)c1=O,0.9652428030967712,0.9652428030967712,0.9652428030967712,fine-tune predictive component_8
142.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1c(Br)cc(F)c(OC)c1OC,0.964669942855835,0.964669942855835,0.964669942855835,fine-tune predictive component_9
157.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1cc(S(C)(=O)=O)ccc1OC,0.9642077088356018,0.9642077088356018,0.9642077088356018,fine-tune predictive component_10
147.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1c(OC)cc(Br)c(OC)c1Br,0.9641125798225403,0.9641125798225403,0.9641125798225403,fine-tune predictive component_11
87.0,O=C(NCC1CCCN1)c1ccc2[nH]ccc2c1,CCN1CCCC1CNC(=O)c1ccc2[nH]c(O)cc2c1OC,0.9624853134155273,0.9624853134155273,0.9624853134155273,fine-tune predictive component_12
25.0,O=C(NCC1CCCN1)c1ccccc1,CCOc1cccc(C(=O)NCC2CCCN2CC)c1OC,0.9619519710540771,0.9619519710540771,0.9619519710540771,fine-tune predictive component_13
24.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1cccc(OC)c1OC,0.9616987705230713,0.9616987705230713,0.9616987705230713,fine-tune predictive component_14
73.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1c(OC)ccc(Cl)c1O,0.9613755345344543,0.9613755345344543,0.9613755345344543,fine-tune predictive component_15
138.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1cc(OC)c(Cl)cc1OC,0.9608535766601562,0.9608535766601562,0.9608535766601562,fine-tune predictive component_16
124.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1c(N)cc(OC)cc1OC,0.9575915336608887,0.9575915336608887,0.9575915336608887,fine-tune predictive component_17
32.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1cc(O)ccc1OC,0.9573807716369629,0.9573807716369629,0.9573807716369629,fine-tune predictive component_18
34.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1cc(C(F)(F)F)cc(OC)c1OC,0.9564985036849976,0.9564985036849976,0.9564985036849976,fine-tune predictive component_19
96.0,O=C(NCC1CCCN1)c1cccc(=O)cc1,CCN1CCCC1CNC(=O)c1cc(O)c(=O)ccc1OC,0.9563747048377991,0.9563747048377991,0.9563747048377991,fine-tune predictive component_20
221.0,O=C(NCC1CCCN1)c1cc2ccccn2c1,CCN1CCCC1CNC(=O)c1cc2cc(C)ccn2c1OC,0.9555762410163879,0.9555762410163879,0.9555762410163879,fine-tune predictive component_21
28.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1c(F)cccc1OC,0.9555027484893799,0.9555027484893799,0.9555027484893799,fine-tune predictive component_22
105.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1cc(OC)ccc1O,0.9541616439819336,0.9541616439819336,0.9541616439819336,fine-tune predictive component_23
9.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1cc(OC)cc(OC)c1OC,0.9538883566856384,0.9538883566856384,0.9538883566856384,fine-tune predictive component_24
91.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1cc(O)c(O)cc1OC,0.9531587958335876,0.9531587958335876,0.9531587958335876,fine-tune predictive component_25
91.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1ccc(Cl)cc1OC,0.9525340795516968,0.9525340795516968,0.9525340795516968,fine-tune predictive component_26
44.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1cc(OC)c(Br)cc1OC,0.9522355794906616,0.9522355794906616,0.9522355794906616,fine-tune predictive component_27
67.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1c(OC)ccc(C=O)c1O,0.9515813589096069,0.9515813589096069,0.9515813589096069,fine-tune predictive component_28
160.0,O=C(NCC1CCCN1)c1ccco1,CCN1CCCC1CNC(=O)c1oc(C)c(OC)c1C,0.9507603049278259,0.9507603049278259,0.9507603049278259,fine-tune predictive component_29
43.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1cc(OC)cc(OC)c1Cl,0.9504584074020386,0.9504584074020386,0.9504584074020386,fine-tune predictive component_30
25.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1ccc(OC)c(OC)c1OC,0.9503811001777649,0.9503811001777649,0.9503811001777649,fine-tune predictive component_31
137.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1cc(Cl)c(Cl)cc1OC,0.9498987197875977,0.9498987197875977,0.9498987197875977,fine-tune predictive component_32
75.0,O=C(NCC1CCCN1)c1cc2ccccc2s1,CCN1CCCC1CNC(=O)c1sc2c(Br)cccc2c1OC,0.9485157132148743,0.9485157132148743,0.9485157132148743,fine-tune predictive component_33
28.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1cc(C)cc(C)c1OC,0.9483967423439026,0.9483967423439026,0.9483967423439026,fine-tune predictive component_34
80.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1ccc(C)cc1OC,0.9483820796012878,0.9483820796012878,0.9483820796012878,fine-tune predictive component_35
23.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1cc(OC)ccc1OC,0.9483101963996887,0.9483101963996887,0.9483101963996887,fine-tune predictive component_36
151.0,O=C(NCC1CCCN1)c1ccc2[nH]ccc2c1,CCN1CCCC1CNC(=O)c1ccc2[nH]c(Cl)cc2c1OC,0.9476083517074585,0.9476083517074585,0.9476083517074585,fine-tune predictive component_37
49.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1cc(C)c(C)cc1OC,0.9475463628768921,0.9475463628768921,0.9475463628768921,fine-tune predictive component_38
47.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1c(O)c(O)cc(OC)c1OC,0.9475107192993164,0.9475107192993164,0.9475107192993164,fine-tune predictive component_39
119.0,O=C(NCC1CCCN1)c1cc2ccccc2o1,CCN1CCCC1CNC(=O)c1oc2c(F)cccc2c1OC,0.9471537470817566,0.9471537470817566,0.9471537470817566,fine-tune predictive component_40
28.0,O=C(NCC1CCCN1)c1ccccc1,CCOc1cc(OC)cc(C(=O)NCC2CCCN2CC)c1OC,0.946980357170105,0.946980357170105,0.946980357170105,fine-tune predictive component_41
62.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1cccc(OC)c1C,0.9459695219993591,0.9459695219993591,0.9459695219993591,fine-tune predictive component_42
81.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1cc(OC)cc(OC)c1F,0.945814847946167,0.945814847946167,0.945814847946167,fine-tune predictive component_43
38.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1cc(OC)c(OC)cc1F,0.9456720352172852,0.9456720352172852,0.9456720352172852,fine-tune predictive component_44
13.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1c(OC)ccc(F)c1F,0.9452815651893616,0.9452815651893616,0.9452815651893616,fine-tune predictive component_45
11.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1cc(OC)c(OC)cc1OC,0.9449782371520996,0.9449782371520996,0.9449782371520996,fine-tune predictive component_46
149.0,O=C(NCC1CCCN1)c1cc(=O)cc[nH]1,CCN1CCCC1CNC(=O)c1[nH]c(OC)c(OC)c(=O)c1O,0.9448618292808533,0.9448618292808533,0.9448618292808533,fine-tune predictive component_47
10.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1cc(Br)cc(OC)c1OC,0.9448092579841614,0.9448092579841614,0.9448092579841614,fine-tune predictive component_48
48.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1ccc(C)c(OC)c1OC,0.9447493553161621,0.9447493553161621,0.9447493553161621,fine-tune predictive component_49
186.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1ccc(O)cc1OC,0.9441498517990112,0.9441498517990112,0.9441498517990112,fine-tune predictive component_50
29.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1c(OC)cc(Cl)c(C)c1Cl,0.9435787200927734,0.9435787200927734,0.9435787200927734,fine-tune predictive component_51
32.0,O=C(NCC1CCCN1)c1ccccc1,CCOc1ccc(C(=O)NCC2CCCN2CC)c(OC)c1,0.9433664679527283,0.9433664679527283,0.9433664679527283,fine-tune predictive component_52
