,smiles,score,likelihood
110,c1ccc2c(c(-c3ccc4c(cccc4)c3)c(-c3ccc(N(C)C)cc3)c(=O)o2)c1,0.9990721,-29.138674
28,c1(NC(c2ccc(-c3ccc(C#N)cc3)cc2)=O)ccc(-c2ccccc2S(=O)(=O)N)cc1,0.9990719,-25.747032
92,c1nccc(-c2c3[nH]c(-c4ccccc4C(F)(F)F)cc(=NCC(N)Cc4ccccc4)c3c(F)cc2)c1,0.9990714,-36.003532
83,OC1c2c(nc(-c3ccccc3OCc3ccccc3)cc2)N(CCCCCCCCN2CCN(c3c(OC(F)(F)F)cccc3)CC2)C1,0.99907035,-44.650772
45,N(C(c1cccc(Oc2ccccc2)c1)=O)c1ccc(-c2cscc2)cc1,0.99906975,-26.421833
123,C(C(NC(=O)C(NCc1ccccc1)(Cc1c2c(cccc2)[nH]c1)C)Cc1c2ccccc2[nH]c1)(NC(CC1CCCCC1)C(NCc1ccccc1)=O)=O,0.9990695,-43.138374
40,c1ccccc1CC(NC(=O)c1ccccn1)C(=O)Nc1ccc(-c2c(C(=O)OC)cccc2)cc1,0.9990686,-32.710583
78,c1cccc(-c2ccc(NC(c3ccc(-c4ccc([N+]([O-])=O)cc4)cc3)=O)cc2)c1S(N)(=O)=O,0.9990677,-29.991734
83,c1cccc(-c2cccc(C(=O)Nc3ccc(-c4ccccc4S(=O)(N)=O)cc3)c2)c1NC,0.9990655,-31.639648
118,c1c(-c2ccccn2)cccc1C(Nc1ccc(-c2ccc(OC3C(O)C(O)C(OC)C(C)(C)O3)cc2)cc1)=O,0.9990652,-32.26348
40,c1c(NC(c2cc(NC(c3cc(C)ccc3)=O)ccc2)=O)ccc(-c2ccccc2S(=O)(=O)N)c1,0.9990639,-29.194134
92,c1cccc2c1-c1ccccc1C2C(Nc1ccc(-c2ccccc2S(=O)(N)=O)cc1)=O,0.9990623,-26.013643
15,C(CCOC(c1cc(-c2ccc(Oc3ccccc3)cc2)ncc1)=O)C(=O)Nc1ccccc1C(O)=O,0.9990617,-41.487503
118,c12ccc(CCCC(NC(CCc3ccccc3)C(NCc3ccccc3)=O)=O)nc1N(CC)S(=O)(=O)c1c-2cccc1,0.9990613,-37.54438
65,c1(N(C(c2c(O)cc(O)cc2)=O)c2ccc(-c3c(C)cnc(Cl)n3)cc2)ccc(-c2ccc(OC)nc2)cc1,0.9990612,-30.939156
11,c1c(C(=O)Nc2ccc(-c3ccccc3S(=O)(=O)N)cc2)ccc(N=c2cc[nH]cc2)c1,0.99905664,-24.23945
54,c1(C(c2c3c(cc(C(N)=O)cc3)n[nH]2)C(Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)=O)ccccc1,0.99905646,-34.877846
39,c1cc(C(Nc2c(C(Nc3ccc(-c4ccccc4)cc3)=O)cccc2)=O)cc([N+](=O)[O-])c1OC,0.99905604,-27.866592
120,c1c(-c2oc(-c3ccc(Oc4ccccc4)cc3)nn2)ccc(NC(c2occc2)=O)c1,0.9990553,-26.624168
72,c1(NC(c2ccccc2)=O)ccc(-c2cc(-c3[nH]c4c(cc(C(F)(F)F)cc4)n3)ccc2)cc1,0.9990543,-22.404663
