Step,Scaffold,SMILES,logp,raw_logp,total_score,ID
28.0,O=c1oc2ccccc2c(-c2ccc3ccccc3c2)c1-c1ccccc1,CN(C)c1ccc(-c2c(-c3ccc4ccccc4c3)c3ccccc3oc2=O)cc1,0.9990720748901367,2.9985809326171875,0.9990720748901367,fine-tune predictive component_0
76.0,O=C(Nc1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,N#Cc1ccc(-c2ccc(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3)cc2)cc1,0.9990718960762024,3.0028741359710693,0.9990718960762024,fine-tune predictive component_1
80.0,c1ccc(CCCN=c2cc(-c3ccccc3)[nH]c3c(-c4ccncc4)cccc23)cc1,NC(CN=c1cc(-c2ccccc2C(F)(F)F)[nH]c2c(-c3ccncc3)ccc(F)c12)Cc1ccccc1,0.9990714192390442,2.995025157928467,0.9990714192390442,fine-tune predictive component_2
13.0,c1ccc(COc2ccccc2-c2ccc3c(n2)N(CCCCCCCCN2CCN(c4ccccc4)CC2)CC3)cc1,OC1CN(CCCCCCCCN2CCN(c3ccccc3OC(F)(F)F)CC2)c2nc(-c3ccccc3OCc3ccccc3)ccc21,0.9990703463554382,3.0080878734588623,0.9990703463554382,fine-tune predictive component_3
20.0,O=C(Nc1ccc(-c2ccsc2)cc1)c1cccc(Oc2ccccc2)c1,O=C(Nc1ccc(-c2ccsc2)cc1)c1cccc(Oc2ccccc2)c1,0.9990697503089905,3.0093460083007812,0.9990697503089905,fine-tune predictive component_4
59.0,O=C(NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC1CCCCC1)C(=O)NCc1ccccc1)C(Cc1c[nH]c2ccccc12)NCc1ccccc1,CC(Cc1c[nH]c2ccccc12)(NCc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC1CCCCC1)C(=O)NCc1ccccc1,0.9990695118904114,2.990288734436035,0.9990695118904114,fine-tune predictive component_5
37.0,O=C(NC(Cc1ccccc1)C(=O)Nc1ccc(-c2ccccc2)cc1)c1ccccn1,COC(=O)c1ccccc1-c1ccc(NC(=O)C(Cc2ccccc2)NC(=O)c2ccccn2)cc1,0.9990686178207397,3.0113465785980225,0.9990686178207397,fine-tune predictive component_6
88.0,O=C(Nc1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,NS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2ccc(-c3ccc([N+](=O)[O-])cc3)cc2)cc1,0.9990677237510681,3.0126636028289795,0.9990677237510681,fine-tune predictive component_7
37.0,O=C(Nc1ccc(-c2ccccc2)cc1)c1cccc(-c2ccccc2)c1,CNc1ccccc1-c1cccc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,0.9990655183792114,3.0155134201049805,0.9990655183792114,fine-tune predictive component_8
78.0,O=C(Nc1ccc(-c2ccc(OC3CCCCO3)cc2)cc1)c1cccc(-c2ccccn2)c1,COC1C(O)C(O)C(Oc2ccc(-c3ccc(NC(=O)c4cccc(-c5ccccn5)c4)cc3)cc2)OC1(C)C,0.9990652203559875,3.015897750854492,0.9990652203559875,fine-tune predictive component_9
