Step,Scaffold,SMILES,bioactivity,raw_bioactivity,total_score,ID
0.0,c1ccc(C2CC(N3CCNCC3)c3cc(CCC4NCCC4c4ccccc4)ccc32)cc1,CC(CC1NCCC1c1ccc(F)cc1)c1ccc2c(c1)C(N1CCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_0
62.0,O=C(c1ccc2c(c1)C(N1CCCNCC1)CC2c1ccccc1)N1CCN(CCN2CCOCC2)CC1,O=C(c1ccc2c(c1)C(N1CCCN(CCO)CC1)CC2c1ccc(F)cc1)N1CCN(CCN2CCOCC2)CC1,1.0,1.0,1.0,fine-tune predictive component_1
62.0,O=C(CSCc1ccc2c(c1)C(N1CCNCC1)CC2c1ccccc1)N1CCN(C2CCCCC2)CC1,O=C(CSCc1ccc2c(c1)C(N1CCN(CCO)CC1)CC2c1ccc(F)cc1)N1CCN(C2CCCCC2)CC1,1.0,1.0,1.0,fine-tune predictive component_2
62.0,c1ccc(C2CC(N3CCNCC3)c3cc(CCCN4CCCCC4)ccc32)cc1,CN(C)CC1(O)CCN(CCCc2ccc3c(c2)C(N2CCN(CCO)CC2)CC3c2ccc(F)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component_3
62.0,O=C(C1CCC1)N1CCCC1C(=O)N1CCc2ccccc2C1CCNCc1ccc2c(c1)C(N1CCCNCC1)CC2c1ccccc1,CN(CCC1c2ccccc2CCN1C(=O)C1CCCN1C(=O)C1CCC1)Cc1ccc2c(c1)C(N1CCCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_4
62.0,O=C(c1ccccc1)N1CCCC1CCNCc1ccc2c(c1)C(N1CCCNCC1)CC2c1ccccc1,CN(CCC1CCCN1C(=O)c1ccc(C(C)(C)C#N)cc1)Cc1ccc2c(c1)C(N1CCCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_5
62.0,O=C(CCc1ccccc1)N1CCC(Cc2ccc3c(c2)C(N2CCCNCC2)CC3c2ccccc2)CC1,O=C(CCc1ccccc1)N1CCC(Cc2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component_6
62.0,c1ccc(C2CC(N3CCNCC3)c3cc(CCNCCCn4[nH]c5ccccc5c4=NCc4ccco4)ccc32)cc1,CN(CCCn1[nH]c2ccccc2c1=NCc1ccco1)CCc1ccc2c(c1)C(N1CCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_7
62.0,O=C1CCC(C(=O)N2CCC(Cc3ccc4c(c3)C(N3CCNCC3)CC4c3ccccc3)C2)CC1,CC(c1ccc2c(c1)C(N1CCN(CCO)CC1)CC2c1ccc(F)cc1)C1CCN(C(=O)C2CCC(=O)CC2)C1,1.0,1.0,1.0,fine-tune predictive component_8
62.0,c1ccc(C2CC(N3CCCNCC3)c3cc(CNCCC4CCc5ccccc54)ccc32)cc1,NCCCC(N)CC(=O)N(CCC1CCc2ccccc21)Cc1ccc2c(c1)C(N1CCCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_9
62.0,O=C(CN1CCC1c1ccc2c(c1)C(N1CCCNCC1)CC2c1ccccc1)N1CCCCC1,CN(C)CCC1CCN(C(=O)CN2CCC2c2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component_10
63.0,O=C(c1ccc2c(c1)C(N1CCNCC1)CC2c1ccccc1)N1CCN(C2CCCCC2)CC1,O=C(c1ccc2c(c1)C(N1CCN(CCO)CC1)CC2c1ccc(F)cc1)N1CCN(C2CCC(OCCO)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_11
63.0,c1ccc(C2CC(N3CCCNCC3)c3cc(CNCCCN4CCNCC4)ccc32)cc1,CCCCN(CCCC)NC(=O)CCN1CCN(CCCN(CCC)Cc2ccc3c(c2)C(N2CCCN(CCO)CC2)CC3c2ccc(F)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component_12
63.0,c1ccc(C2CC(N3CCNCC3)c3cc(CN(CCC4CCCCO4)Cc4cccs4)ccc32)cc1,N#Cc1ccc(CN(CCC2CCCCO2)Cc2ccc3c(c2)C(N2CCN(CCO)CC2)CC3c2ccc(F)cc2)s1,1.0,1.0,1.0,fine-tune predictive component_13
