,smiles,score,likelihood
110,c1(-c2ccccc2Cl)nnc(SCc2ccccc2C(C(=O)OC)(c2ccccc2)N)o1,0.99907213,-33.846897
76,c1ccccc1-c1ccc(-c2ccc(Cl)cc2)cc1,0.99907213,-21.45171
124,c1cccc(Oc2ccccc2NC(=S)Nc2cccc(Cl)c2)c1,0.99907213,-22.461897
28,N1(c2ccc3ccccc3n2)CCN(CN2c3c(cccc3)N=C(N3CCN(c4ccccc4)CC3)c3ccccc32)CC1,0.99907213,-37.240234
64,c1ccccc1-c1ccc(NC(=O)c2noc(-c3ccccc3O)c2)cc1,0.9990721,-23.935976
65,c1(N(c2ccccc2)c2c3ccccc3nc(Cl)n2)ccccc1,0.9990721,-21.693216
87,c1ccccc1-c1c2c(cccc2)nc2c1cccc2,0.9990721,-20.519606
124,N(c1cccc(-c2ccccc2Cl)c1)C(=O)COc1ccccc1,0.9990721,-27.067566
120,C(C(NC(c1ccccc1)c1ccccc1)=O)N1c2cc(-c3ccccc3C(F)(F)F)ccc2OCC1=O,0.999072,-32.595394
80,c1ccccc1-c1ccc(-c2[nH]c3ccccc3n2)cc1,0.999072,-18.394081
91,Clc1ccccc1-c1nc2ccccn2c1-c1nc(Sc2ccccc2)ccn1,0.999072,-29.505169
58,c1c(S(=O)(c2ccc3c(cc(Cl)cc3)c2N(c2ccccc2)C)=O)cccc1,0.999072,-36.18049
29,c1ccccc1N1c2ccccc2N=C(c2c(OC)cccc2)c2ccccc21,0.99907196,-35.6074
118,c1ccccc1-c1ccc(-c2occc2)cc1,0.99907196,-20.57733
22,C(c1ccccc1Nc1ccc(-c2ncoc2)cc1)(=O)Nc1ccccc1Cl,0.99907196,-36.784985
71,c1(Cl)ccccc1-c1nc2ccccc2c(C(Nc2ccccc2N2CCN(C)CC2)=O)c1,0.99907196,-27.244364
39,c1ccccc1-c1nc(-c2ccccc2)oc1Nc1c(OC)cccc1,0.99907196,-20.300488
2,c1(CC(Nc2ccccc2-c2oc(-c3ccccc3Cl)nn2)=O)ccccc1,0.9990719,-25.01873
65,c12ccccc1cccc2C(Nc1ccc(-c2cccnc2)cc1)=O,0.9990719,-24.004498
47,c1ccccc1-c1nc(-c2c(Cl)cccc2)oc1Sc1nc(-c2ccccc2)cc(C)c1C#N,0.9990719,-35.16158
