,smiles,score,likelihood
127,C(N1CCN(C2CC(c3ccc(F)cc3)c3ccc(N4CCN(CCN5CCOCC5)CC4)cc32)CC1)(CN1CCN(CCO)CC1)=O,1.0,-50.048313
20,C1N(C2CCC(N3CCN(CCO)CC3)CC2CN2CCN(CCO)CC2)CCN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)C1,1.0,-54.914925
22,N1(CCO)CCN(C2CC(c3ccc(F)cc3)c3ccc(OCCN4CCCC4)cc32)CC1CCO,1.0,-43.457043
23,C1N(C2CN(CCO)CCC2c2ccccc2)CCN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)C1CCO,1.0,-56.439903
26,C1N(C2CCN(CCO)CC2)CCN(C2CC(c3ccc(F)cc3)c3ccc(C4CC4)cc32)C1CCN1CCN(CCO)CC1,1.0,-62.03583
30,C1N(CC(N2CCN(C3CC(c4ccc(F)cc4)c4ccc(Cl)cc43)CC2N)CCN2CCN(C(CN3CCN(CCO)CC3)C)CC2)CCN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)C1,1.0,-92.44504
31,C1N(C2CCN(C3CC(c4ccc(F)cc4)c4ccc(CCCO)cc43)CC2)CCN(C2CC(C#N)C(=O)N2CCCN2CCN(CCO)CC2)C1CCOC(=O)N1CCN(C2CCCCC2)CC1,1.0,-101.31947
120,C1(CN2CCN(C3CC(c4ccc(F)cc4)c4ccc(C5=CCCCC5)cc43)CC2CCN2CCN(CCO)CC2)CCCCC1,1.0,-49.58031
41,C1N(C2CC(c3ccc(F)cc3)c3ccc(C4(CN)CC4)cc32)CCN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)C1CN1CCN(CCO)CC1,1.0,-66.41791
44,C1N(CCN2CCN(C3CC(c4ccc(F)cc4)c4ccc(C5CC5)cc43)CC2CCN2CCC(N3CCCC3=O)CC2)CCN(CCO)C1,1.0,-61.28057
45,C1(N2CCN(C3CC(c4ccc(F)cc4)c4ccc(N5CCCCC5)cc43)CC2CCO)CCN(CCO)CC1,1.0,-49.856674
118,C1N(C(N2CCN(C3CC(c4ccc(F)cc4)c4ccc(C5CC5)cc43)CC2CN2CCN(CCO)CC2)=O)CCN(C2CCCCC2)CC1,1.0,-69.33327
48,C1C(N2CCN(C3CC(c4ccc(F)cc4)c4ccc(C5CC5)cc43)CC2CN2CCN(CCO)CC2)CC1,1.0,-52.05403
52,C1N(CCO)CCN(C2CC(c3ccc(F)cc3)c3ccc(C4(C5NCCNC5)OCCO4)cc32)C1,1.0,-50.12612
39,C1N(C2CCCN(CCO)C2)CCN(C2CC(c3ccc(F)cc3)c3ccc(C4CCC(N5CCN(CCO)CC5)CC4)cc32)C1,1.0,-57.763794
56,N1(C2CCN(C3CC(c4ccc(F)cc4)c4ccc(CCCCN5CCN(CCO)CC5)cc43)CC2)CCN(C2CC2)CC1,1.0,-50.624496
66,C1N(C2CC(c3ccc(F)cc3)c3ccc(C4(C)NCCNC4)cc32)CCN(CCO)C1,1.0,-43.812195
67,N1(C2CCC2)CCN(C2CC(c3ccc(F)cc3)c3ccc(C4CCN(CCN5CCN(CCO)CC5)CC4)cc32)CC1CC,1.0,-56.623207
68,C1N(CC2CCN(CCO)CC2)CCN(C2CC(c3ccc(F)cc3)c3ccc(C4CN(CCO)C(C)C4)cc32)C1,1.0,-49.633575
72,C1N(C2CC(c3ccc(F)cc3)c3ccc(C4CCN(CCO)CC4)cc32)CCN(C2CCC(NC(C)=O)CC2)C1,1.0,-47.35241
