,smiles,score,likelihood
12,c1(-c2c3c(ccc2)Cc2ccccc2N(C)C3=O)ccc(N2CCCCC2)cc1,0.99907213,-31.744507
93,c1(=Nc2cc(OC)cc(OC)c2)c2ccc(-c3ccncc3)cc2[nH]cc1C(C1CC1)=O,0.99907213,-28.179466
104,S(=O)(c1ccc(C(Nc2c(C(=O)NC(Cc3ccccc3)C(=O)O)cccc2)=O)cc1)(=O)c1ccccc1,0.99907213,-28.771015
100,CCn1c(-c2ccccc2)c(C2(O)CCN(CCCc3ccccc3)CC2)c2ccccc12,0.99907213,-33.46604
78,c1(C)nc(C)cc(Cc2ccc(-n3c(C)ncc3)cc2)c1N(CCC(F)(F)F)S(=O)(c1c(C(=O)OC)cccc1)=O,0.99907213,-48.28607
113,n1c(CNC(=O)Nc2ccc3c(c2)n[nH]c3-c2cccc(OC)c2)cccc1,0.99907213,-29.782585
71,c1c(S(=O)(=O)NCC(=O)N2CCN(c3c(F)cc(NC(=O)Cc4ccccc4)cc3)CC2)c(C(F)(F)F)ccc1,0.9990721,-36.06561
49,C(N(CC(Nc1ccccc1OC)=O)C)(=O)c1ccc2[nH]c3c(cccc3)c(=O)c2c1,0.9990721,-29.320747
26,c1ccccc1-c1c(O)ccc(C(Nc2ccc(C(OC)=O)cc2)=O)c1,0.9990721,-26.582249
73,c1(CCc2cnc(-c3cnccc3)cc2)c(OCC)nc2c(cc(C(F)(F)F)cc2)c1,0.9990721,-38.501396
14,c1c(N2N=C(c3ccccc3)C(=CC=Cc3ccccc3)C2=O)cccc1,0.9990721,-21.476454
53,c12ccccc1CCN1C2CC(c2ccc(Cl)cc2)C(NC(=O)C(=Cc2ccc(O)c(Cl)c2)C#N)C1,0.999072,-29.696209
40,C(CCC)c1cc2c([nH]c(=NCCc3ccccc3)c3cccn32)cc1,0.99907196,-32.031906
92,c1c(S(NCc2ncc(C(NC(Cc3ccccc3)C(CNCc3cccc(N(C)C)c3)O)=O)cc2)(=O)=O)cccc1,0.99907196,-29.019417
9,c1cc(O)cc(O)c1C=Nc1cc(NC(c2ccc(Br)cc2)=O)ccc1,0.99907196,-26.629755
33,N(CCCc1ccccc1)C(=O)c1ccc(NC(=O)N2Cc3cc(F)ccc3C2)cc1,0.9990719,-21.906822
2,c1cc(C(=O)N=c2[nH]cc(C#Cc3c(CC)nc4ccccn43)cc2)cc(C(F)(C)C)c1,0.9990719,-45.69616
90,O=C(Nc1cccc2cnccc21)c1ccc(-c2ccccc2)cc1,0.99907184,-22.003912
4,c1cccc(OCc2ccccc2)c1Cc1nc(CCCc2nc3c(cc2)CCCN3)on1,0.99907184,-27.506617
68,s1cccc1CNC(=O)c1cc(-c2ccccc2)n(CCc2ccc(OC)c(OC)c2)c1C,0.9990718,-27.852087
