Step,Scaffold,SMILES,logp,raw_logp,total_score,ID
64.0,O=c1ccn(CC2Cc3cccc(-c4ccccc4)c3O2)cc1OCc1ccccc1,O=c1ccn(CC2Cc3cccc(-c4ccc(Cl)cc4)c3O2)c(O)c1OCc1ccccc1,0.9990721344947815,2.9997880458831787,0.9990721344947815,fine-tune predictive component_0
3.0,O=C(Nc1ccccc1)OCc1cn(-c2nc(-c3ccccc3)nc3ccccc23)nn1,O=C(Nc1ccc(Cl)cc1)OCc1cn(-c2nc(-c3ccccc3)nc3ccccc23)nn1,0.9990721344947815,2.999986410140991,0.9990721344947815,fine-tune predictive component_1
91.0,c1ccc(SCc2ccccc2-c2ccc(-c3ncc[nH]3)cc2)cc1,FC(F)(F)c1c[nH]c(-c2ccc(-c3ccccc3CSc3ccccc3)cc2)n1,0.9990721344947815,3.0000550746917725,0.9990721344947815,fine-tune predictive component_2
37.0,O=c1[nH][nH]cc1C(c1ccccc1)c1c2ccccc2cc2ccccc12,Cc1[nH][nH]c(=O)c1C(c1ccccc1)c1c2ccccc2cc2ccccc12,0.9990720748901367,3.0009572505950928,0.9990720748901367,fine-tune predictive component_3
66.0,O=C(CCCc1ccccc1-c1ccccc1)c1ccccc1,O=C(CCCc1ccccc1-c1ccccc1)c1ccccc1,0.9990720748901367,2.9986324310302734,0.9990720748901367,fine-tune predictive component_4
20.0,c1ccc(Oc2cc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,COc1ccc(-c2nc(Oc3ccccc3)cc(-c3ccccc3)n2)cc1,0.9990720748901367,2.99904727935791,0.9990720748901367,fine-tune predictive component_5
35.0,c1ccc(Cn2cnc(-c3ccccc3)c2-c2ccccc2)cc1,O=C(O)c1ccc(Cn2cnc(-c3ccccc3)c2-c2ccccc2)cc1,0.9990720748901367,3.000699758529663,0.9990720748901367,fine-tune predictive component_6
68.0,S=C(NCCCc1ccccc1)Nc1ccccc1-c1ccccc1,S=C(NCCCc1ccccc1)Nc1ccccc1-c1ccccc1,0.9990720748901367,3.000744104385376,0.9990720748901367,fine-tune predictive component_7
4.0,O=C(Nc1ccccc1)c1ccc2c(c1)C(=O)N(c1ccccc1Oc1ccccc1)C2=O,O=C(Nc1cccc(O)c1)c1ccc2c(c1)C(=O)N(c1ccccc1Oc1ccccc1)C2=O,0.9990720748901367,2.998732328414917,0.9990720748901367,fine-tune predictive component_8
12.0,c1ccc(N=c2cc(-c3ccccc3)oc3ccccc23)cc1,c1ccc(N=c2cc(-c3ccccc3)oc3ccccc23)cc1,0.9990720748901367,2.9992177486419678,0.9990720748901367,fine-tune predictive component_9
