,smiles,score,likelihood
42,c1(OC)c(CSc2ccc(Cl)cc2)cc(C=NNC(=O)c2cccc(C)c2)cc1,0.99907213,-27.99007
12,c1cc(F)c(NC(CN(CC(=O)Nc2cccc(S(N(C)c3ccccc3)(=O)=O)c2)C)=O)c(F)c1,0.99907213,-25.542751
3,Cc1cc(NC(c2cc(NC(c3cc(C(C#N)(C)C)ccc3)=O)ccc2C)=O)ccc1,0.99907213,-26.377815
114,Clc1cc(N(C(c2c3ccccc3ccn2)=O)C2C=CS(=O)(=O)C2)c(Cl)cc1,0.9990721,-30.61448
94,c1ccccc1S(=O)(NCCOc1cc2c(cc1)CCNC2C1(c2ccc(Cl)cc2)CCC1)=O,0.9990721,-19.279873
12,c12ccccc1CC(N(C)C(c1ccc(Cl)cc1)c1cccnc1)CC2,0.9990721,-27.244926
113,c1c(-c2ccc(-c3ccccc3C(F)(F)F)c(C(O)=O)c2)cccc1,0.9990721,-25.712646
22,Oc1ccc(Br)cc1-c1ccccc1C(=O)Nc1ccc(C(N)=N)cc1,0.9990721,-28.405008
67,O=S(=O)(Nc1ccc(C(Nc2ccc(-n3cnc(Cl)c3)nc2)=O)cc1)c1ccccc1,0.9990721,-28.644817
102,C(NC1CCc2ccccc2C1(OC)OC)(=O)C1(NC(=O)c2ccc3c(c2)c(C2CCCCC2)c(-c2ccccn2)[nH]3)CC1,0.9990721,-50.411064
122,c1c(Br)ccc(-c2cc(NC(=O)C(c3ccccc3OCC)O)ccc2O)c1,0.9990721,-39.9289
34,c1ccc(CN2C(=O)c3cc(-c4ccc(OC)c(OC)c4)ccc3OCC2)cc1,0.9990721,-22.44468
117,c1c(CNC(c2cc3ccccc3n2S(=O)(c2ccccc2)=O)=O)ccc(N(C)C)c1,0.9990721,-27.6828
31,C(Oc1ccc(OCC)cc1NC(=O)CN(c1ccc(OC)cc1)S(=O)(=O)C)c1ccccc1,0.9990721,-27.14028
39,c1cnc2c(cccc2N(c2ccc(C(NCc3ccccc3)=O)cc2)CC#C)c1,0.999072,-27.616539
18,c1(-c2ccccc2)cc(F)ccc1C=CC(=O)Nc1ccccc1C(=O)N,0.999072,-31.716496
115,c1cc(S(=O)(=O)N(CC2Oc3ccc(NC(=O)Nc4ccc(F)cc4)cc3C(=O)N(C(C)CO)CC2C)C)ccc1Cl,0.999072,-24.276714
63,O=c1nc(-c2ccc(CCCC)cc2)[nH]c2c1cc(CN(C=O)c1ccc(C(=O)NC(C(=O)O)CCCC(=O)O)cc1)cc2,0.999072,-41.164818
114,c1cc(NC(=O)C(OC(=O)c2ccc(CNS(=O)(c3ccc(C)cc3)=O)cc2)C)cc(F)c1F,0.999072,-29.745895
81,FC(c1ccc(C(c2ccncc2)c2ccc(N(C)C)cc2)cc1)(F)F,0.999072,-23.657429
