Step,Scaffold,SMILES,bioactivity,raw_bioactivity,total_score,ID
79.0,c1ccc(C2CC(N3CCN(CCC4CNCCN4)CC3)c3ccccc32)cc1,CCC(C)CN1CCNCC1CCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_0
27.0,c1ccc(C2CC(N3CCNCC3)c3ccccc32)cc1,CN1CCN(C2CC(c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_1
56.0,C(=CC1CCCC1NCCN1CCN(C2CC(c3ccccc3)c3ccccc32)CC1)c1ccc2c(c1)OCO2,Fc1ccc(C2CC(N3CCN(CCNC4CCCC4C=Cc4ccc5c(c4)OCO5)CC3)c3cc(C(F)(F)F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_2
27.0,c1ccc(C2CC(N3CCN(CCNCc4ncno4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(CCNCc4nc(C(F)(F)F)no4)CC3)c3cc(C(F)(F)F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_3
57.0,c1ccc(C2CC(N3CCN(CC4ON=C5CN(CC6CC6)CC54)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(CC4ON=C5CN(CC6CC6)CC54)CC3)c3cc(C(F)(F)F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_4
27.0,c1ccc(C2CC(N3CCN(CCNC4CCNCC4)CC3)c3ccccc32)cc1,COCCCN1CCC(NCCN2CCN(C3CC(c4ccc(F)cc4)c4ccc(C(F)(F)F)cc43)CC2)C(C)C1,1.0,1.0,1.0,fine-tune predictive component_5
57.0,c1ccc(C2CC(N3CCN(CC4NO4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(CC4NO4)CC3)c3cc(C(F)(F)F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_6
57.0,c1ccc(C2CC(N3CCN(CC4CCCN4CC4CCN(CC5CCNCC5)CC4)CC3)c3ccccc32)cc1,CN1CCC(CN2CCC(CN3CCCC3CN3CCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_7
41.0,c1ccc(C2CC(N3CCN(CCNCc4ccc5c(n4)CN(C4CC4)CC5)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(CCNCc4ccc5c(n4)CN(C4CC4)CC5)CC3)c3cc(C(F)(F)F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_8
15.0,c1ccc(CNC2CCCCC2NCCN2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)cc1,Fc1ccc(C2CC(N3CCN(CCNC4CCCCC4NCc4ccccc4)CC3)c3cc(C(F)(F)F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_9
27.0,c1ccc(CCN2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)cc1,Fc1ccc(CCN2CCN(C3CC(c4ccc(F)cc4)c4ccc(C(F)(F)F)cc43)CC2)cc1,1.0,1.0,1.0,fine-tune predictive component_10
95.0,c1ccc(CN2CCC(CN3CCC3CCN3CCN(C4CC(c5ccccc5)c5ccccc54)CC3)CC2)cc1,Cc1ccc(CN2CCC(CN3CCC3CCN3CCN(C4CC(c5ccc(F)cc5)c5ccc(C(F)(F)F)cc54)CC3)CC2)cc1,1.0,1.0,1.0,fine-tune predictive component_11
27.0,c1ccc(C2CC(N3CCN(CCNC4CCN(CC5CC5)CC4)CC3)c3ccccc32)cc1,CC1CN(CC2CC2)CCC1NCCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_12
95.0,c1ccc(C2CC(N3CCN(CCC4CN5CCCC5CN4)CC3)c3ccccc32)cc1,CC1CCN2CC(CCN3CCN(C4CC(c5ccc(F)cc5)c5ccc(C(F)(F)F)cc54)CC3)NCC12,1.0,1.0,1.0,fine-tune predictive component_13
77.0,c1ccc(CN2CCC(NCCCN3CCC(CN4CCN(C5CC(c6ccccc6)c6ccccc65)CC4)C3)C2)cc1,Fc1ccc(C2CC(N3CCN(CC4CCN(CCCNC5CCN(Cc6ccccc6)C5)C4)CC3)c3cc(C(F)(F)F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_14
14.0,c1ccc(C2CC(N3CCN(CCNC4CCCC4CN4CCCCC4)CC3)c3ccccc32)cc1,NCCNC1CCN(CC2CCCC2NCCN2CCN(C3CC(c4ccc(F)cc4)c4ccc(C(F)(F)F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_15
79.0,c1ccc(C2CC(N3CCN(CC4CCN(CC5CCN(CC6CC6)CC5)C4)CC3)c3ccccc32)cc1,CCC1CN(CC2CCN(CC3CC3)CC2)CC1CN1CCN(C2CC(c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_16
88.0,c1ccc(C2CC(N3CCN(CCC4CCN4CC4CN(CC5CCCC5)CC4c4ccccc4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(CCC4CCN4CC4CN(CC5CCCC5)CC4c4ccccc4)CC3)c3cc(C(F)(F)F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_17
88.0,C1=NCCN1CC1CCCC1CC1CCC(CN2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)NC1,NC1=NCCN1CC1CCCC1CC1CCC(CN2CCN(C3CC(c4ccc(F)cc4)c4ccc(C(F)(F)F)cc43)CC2)NC1,1.0,1.0,1.0,fine-tune predictive component_18
14.0,c1ccc(C2CC(N3CCN(CCNC4COc5ccccc5C4)CC3)c3ccccc32)cc1,N#Cc1ccc2c(c1)CC(NCCN1CCN(C3CC(c4ccc(F)cc4)c4ccc(C(F)(F)F)cc43)CC1)CO2,1.0,1.0,1.0,fine-tune predictive component_19
27.0,c1ccc(C2CC(N3CCN(CCNC4CCNCC4)CC3)c3ccccc32)cc1,CCC1CN(CC)CCC1NCCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_20
57.0,c1ccc(CC2NCC2CN2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)cc1,Cc1ccc(CC2NCC2CN2CCN(C3CC(c4ccc(F)cc4)c4ccc(C(F)(F)F)cc43)CC2)cc1,1.0,1.0,1.0,fine-tune predictive component_21
57.0,c1ccc(C2CC(N3CCN(CC4CC5CNCCN5C4)CC3)c3ccccc32)cc1,CC1C(CN2CCN(C3CC(c4ccc(F)cc4)c4ccc(C(F)(F)F)cc43)CC2)CN2CCN(C)CC12,1.0,1.0,1.0,fine-tune predictive component_22
57.0,c1ccc(C2CC(N3CCN(CC4CCCN4C4CCNCC4)CC3)c3ccccc32)cc1,CC1(N2CCCC2CN2CCN(C3CC(c4ccc(F)cc4)c4ccc(C(F)(F)F)cc43)CC2)CCN(CCC#N)CC1,1.0,1.0,1.0,fine-tune predictive component_23
14.0,c1ccc(C2CC(N3CCN(CCNCC4NCCN4)CC3)c3ccccc32)cc1,N#Cc1ccc2c(c1)C(N1CCN(CCNCC3NCCN3)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_24
14.0,c1ccc(C2CC(N3CCN(CCNCCNC4CCCCC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(CCNCCNC4CCCCC4)CC3)c3cc(C(F)(F)F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_25
56.0,c1ccc(C2CC(N3CCN(CC4CCC(CCC5CCNCC5)NC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(CC4CCC(CCC5CCNCC5)NC4)CC3)c3cc(C(F)(F)F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_26
93.0,c1ccc(C2CC(N3CCN(CCC4CN(CC5CCC5)CC4C4CC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(CCC4CN(CC5CCC5)CC4C4CC4)CC3)c3cc(C(F)(F)F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_27
95.0,c1ccc(C2CC(N3CCN(CC4CCN4CC4NCC5CNCC54)CC3)c3ccccc32)cc1,CN1CC2CN(CCC#N)C(CN3CCC3CN3CCN(C4CC(c5ccc(F)cc5)c5ccc(C(F)(F)F)cc54)CC3)C2C1,1.0,1.0,1.0,fine-tune predictive component_28
15.0,c1ccc(C2CC(N3CCN(CCNC4CSc5ccccc5C4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(CCNC4CSc5cc(F)ccc5C4)CC3)c3cc(C(F)(F)F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_29
56.0,c1ccc(C2CC(N3CCN(CC4CCCN4CC4CCNCC4)CC3)c3ccccc32)cc1,CCCN1CCC(CN2CCCC2CN2CCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_30
26.0,c1ccc(C2CC(N3CCN(CCNC4CCN(CC5COc6ccccc6C5)CC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(CCNC4CCN(CC5COc6ccccc6C5)CC4)CC3)c3cc(C(F)(F)F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_31
41.0,c1ccc(C2CC(N3CCN(CCNCc4ccc5c(c4)NCCO5)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(CCNCc4ccc5c(c4)NCCO5)CC3)c3cc(C(F)(F)F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_32
15.0,c1ccc(C2CC(N3CCN(CCNC4CC5CCC4C5)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(CCNC4CC5CCC4C5)CC3)c3cc(C(F)(F)F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_33
56.0,c1ccc(C2CC(N3CCN(CC4CCCN4CCCN4CCNCC4)CC3)c3ccccc32)cc1,OCCN1CCN(CCCN2CCCC2CN2CCN(C3CC(c4ccc(F)cc4)c4ccc(C(F)(F)F)cc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_34
26.0,c1ccc(C2CC(N3CCN(CCNC4Cc5ccccc5C4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(CCNC4Cc5cc(F)c(Cl)cc5C4)CC3)c3cc(C(F)(F)F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_35
95.0,c1ccc(C2CC(N3CCN(CCNC4OCCC4OCC4CCCO4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(CCNC4OCCC4OCC4CCCO4)CC3)c3cc(C(F)(F)F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_36
56.0,c1ccc(C2CC(N3CCN(CCC4CCN(C5CCCc6ccccc65)CC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(CCC4CCN(C5CCCc6ccc(F)cc65)CC4)CC3)c3cc(C(F)(F)F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_37
56.0,c1ccc(C2CC(N3CCN(CCC4CCN(CC5CCCN5CC5CCCC5)CCO4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(CCC4CCN(CC5CCCN5CC5CCCC5)CCO4)CC3)c3cc(F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_38
27.0,c1ccc(C2CC(N3CCN(CCNC4CCCC4)CC3)c3ccccc32)cc1,OCCCC1CCCC1NCCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)CC1,1.0,1.0,1.0,fine-tune predictive component_39
56.0,c1ccc(C2CC(N3CCN(C4CCN(C5CCCC5)CC4)CC3)c3ccccc32)cc1,N#CC1CCC(N2CCC(N3CCN(C4CC(c5ccc(F)cc5)c5ccc(F)cc54)CC3)CC2)C1,1.0,1.0,1.0,fine-tune predictive component_40
88.0,c1ccc(C2CC(N3CCN(CCC4NNC4CC4CCN(CC5CC5)CC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(CCC4NNC4CC4CCN(CC5CC5)CC4)CC3)c3cc(C(F)(F)F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_41
79.0,C(=CC1CC1NCCN1CCN(C2CC(c3ccccc3)c3ccccc32)CC1)C1CCCCC1,Fc1ccc(C2CC(N3CCN(CCNC4CC4C=CC4CCCCC4)CC3)c3cc(C(F)(F)F)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component_42
