Step,Scaffold,SMILES,bioactivity,raw_bioactivity,total_score,ID
52.0,c1ccc(C2CC(N3CCNCC3)c3ccc(OCCN4CCOC4)cc32)cc1,OCCN1CCN(C2CC(c3ccc(F)cc3)c3cc(OCCN4CCOC4)ccc32)CC1,1.0,1.0,1.0,fine-tune predictive component_0
39.0,O=S1(=O)CCN(Cc2ncccc2-c2ccc3c(c2)C(c2ccccc2)CC3N2CCNCC2)C1,COc1cnc(CN2CCS(=O)(=O)C2)c(-c2ccc3c(c2)C(c2ccc(F)cc2)CC3N2CCN(CCO)CC2)c1,1.0,1.0,1.0,fine-tune predictive component_1
39.0,c1ccc(C2CC(N3CCNCC3)c3ccc(-c4cccnc4)cc32)cc1,OCCN1CCN(C2CC(c3ccc(F)cc3)c3cc(-c4cnc(F)c(Cl)c4)ccc32)CC1,1.0,1.0,1.0,fine-tune predictive component_2
64.0,c1ccc(C2CC(N3CCNCC3)c3ccc(N4CCN(CC5CCOC5)CC4)cc32)cc1,OCCN1CCN(C2CC(c3ccc(Cl)cc3)c3cc(N4CCN(CC5CCOC5)CC4)ccc32)CC1,1.0,1.0,1.0,fine-tune predictive component_3
85.0,c1ccc(C2CC(N3CCNCC3)c3ncc(-c4c[nH]nc4-c4ccncn4)cc32)cc1,Cc1cc(-c2n[nH]c(C)c2-c2cnc3c(c2)C(c2ccc(Cl)cc2)CC3N2CCN(CCO)CC2)nc(C)n1,1.0,1.0,1.0,fine-tune predictive component_4
16.0,O=c1cc(-c2ccccc2)ccn1-c1ccc2c(c1)C(N1CCCNCC1)CC2c1ccccc1,O=c1cc(-c2ccc(F)c(Cl)c2)ccn1-c1ccc2c(c1)C(N1CCCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_5
64.0,c1ccc(C2CC(N3CCNCC3)c3ccc(N4CCNCC4)cc32)cc1,C=C(C)CCCN1CCN(c2ccc3c(c2)C(c2ccc(Cl)cc2)CC3N2CCN(CCO)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component_6
16.0,O=c1cc(-c2cn[nH]c2)ccn1-c1ccc2c(c1)C(N1CCCNCC1)CC2c1ccccc1,O=c1cc(-c2cn[nH]c2)ccn1-c1ccc2c(c1)C(N1CCCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_7
16.0,O=c1cc(-c2ccccc2)ccn1-c1ccc2c(c1)C(N1CCNCC1)CC2c1ccccc1,O=c1cc(-c2ccc(Cl)c(Cl)c2)ccn1-c1ccc2c(c1)C(N1CCN(CCO)CC1)CC2c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component_8
64.0,c1ccc(C2CC(N3CCNCC3)c3ccc(-c4ncn[nH]4)cc32)cc1,CN(C)C(=O)COCc1n[nH]c(-c2ccc3c(c2)C(c2ccc(F)cc2)CC3N2CCN(CCO)CC2)n1,1.0,1.0,1.0,fine-tune predictive component_9
