,smiles,score,likelihood
86,C1N(C2CC(c3ccc(F)cc3)c3ccc(-n4c(=O)cc(-c5sccn5)nc4)cc32)CCN(CCO)C1,1.0,-55.50954
91,C1N(C2CC(c3ccc(Cl)cc3)c3cc(-c4nc(-c5ncsc5)no4)ccc32)CCN(CCO)C1,1.0,-47.88764
118,C1N(C2CC(c3ccc(Cl)cc3)c3cc(-c4c(-c5cccnc5C)cnc(C)n4)cnc32)CCN(CCO)C1,1.0,-55.133575
113,C1N(C2CC(c3ccc(Cl)cc3)c3cc(-c4c(COCC#N)cn[nH]4)cnc32)CCN(CCO)C1,1.0,-62.50009
112,C1N(C2CC(c3ccc(Cl)cc3)c3cc(-c4c(-c5cc[nH]n5)cncc4)ncc32)CCN(CCO)C1,1.0,-56.887547
111,C1N(C2CC(c3ccc(Cl)cc3)c3cc(-c4c(-c5nc(C)no5)cnn4C)ccc32)CCN(CCO)C1,1.0,-54.397392
16,C1N(C2CC(c3ccc(Cl)cc3)c3cc(-c4nccc(C(=O)N5CCCC(CO)C5)c4)cnc32)CCN(CCO)C1,1.0,-59.65541
17,N1(C2CC(c3ccc(F)cc3)c3cc(-c4c(-c5ccccc5)nccc4)cnc32)CCN(CCO)CC1,1.0,-48.03764
102,C1N(C2CC(c3ccc(Cl)cc3)c3cc(-n4c(=NCCCN5CCC5)[nH]nc4)ccc32)CCN(CCO)C1,1.0,-64.71279
21,C1N(C2CC(c3ccc(Cl)cc3)c3cc(-c4ncc(OCCN5CCC(CO)CC5)cn4)cnc32)CCN(CCO)C1,1.0,-57.994255
96,C1N(C2CC(c3ccc(F)cc3)c3cc(-c4c(-c5nc(C)cs5)cnc(C)n4)ccc32)CCN(CCO)C1,1.0,-52.743256
23,C1N(C2CC(c3ccc(Cl)cc3)c3cc(-c4nc(CC(=O)N5CCC5)no4)cnc32)CCN(CCO)C1,1.0,-55.80306
27,C1N(C2CC(c3ccc(Cl)cc3)c3cc(-n4c(=NC(NCC)=O)scc4)ccc32)CCN(CCO)C1,1.0,-55.732323
7,C1N(C2CC(c3ccc(Cl)cc3)c3cc(-c4c(-c5nc(C)co5)[nH]nc4C)cnc32)CCN(CCO)C1,1.0,-66.22961
85,C1N(C2CC(c3ccc(Cl)cc3)c3cc(-c4nc(-c5ccnn5CC)no4)cnc32)CCN(CCO)C1,1.0,-56.66281
33,N1(C2CC(c3ccc(F)cc3)c3cc(-c4cncc(C5=CCN(S(=O)(C)=O)CC5)n4)ccc32)CCN(CCO)CC1,1.0,-54.260147
34,C1N(C2CC(c3ccc(F)cc3)c3cc(-c4sc(OC)nn4)ncc32)CCN(CCO)CC1,1.0,-49.801846
72,C1N(C2CC(c3ccc(F)cc3)c3cc(-c4c(-c5ncccc5)cnc(=N)[nH]4)ccc32)CCN(CCO)C1,1.0,-50.03313
69,C1N(C2CC(c3ccc(F)cc3)c3cc(-c4c(-n5cnc(C)c5)ncc(=O)[nH]4)ccc32)CCN(CCO)C1,1.0,-63.101562
67,N1(C2CC(c3ccc(Cl)cc3)c3cc(-c4nc(-c5nc(C)cs5)cnc4OC)ccc32)CCN(CCO)CC1,1.0,-54.70838
