Step,Scaffold,SMILES,logp,raw_logp,total_score,ID
72.0,C(=Cc1nccc2ccccc12)c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,C(=Cc1nccc2ccccc12)c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,0.9990721344947815,2.9994516372680664,0.9990721344947815,fine-tune predictive component_0
65.0,c1ccc(-c2nc3ccccc3c(=NC(c3ccccc3)c3ccccc3)[nH]2)cc1,c1ccc(-c2nc3ccccc3c(=NC(c3ccccc3)c3ccccc3)[nH]2)cc1,0.9990721344947815,2.9995858669281006,0.9990721344947815,fine-tune predictive component_1
38.0,O=C(Nc1ccccc1)c1cc(-c2ccccc2)n(-c2ccccc2Oc2ccccc2)c1,O=C(Nc1ccccc1Cl)c1c(O)c(-c2ccccc2)n(-c2ccccc2Oc2ccccc2)c1O,0.9990721344947815,3.000408411026001,0.9990721344947815,fine-tune predictive component_2
90.0,O=C(Nc1ccc(-c2ccccc2)cc1)c1ccccc1-c1ccccc1Oc1ccccc1,NS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2ccccc2-c2ccccc2Oc2ccccc2)cc1,0.9990721344947815,2.9999516010284424,0.9990721344947815,fine-tune predictive component_3
59.0,c1ccc(-c2c(-c3nccc4ccccc34)nn3c2-c2ccccc2NCC3)cc1,c1ccc(-c2c(-c3nccc4ccccc34)nn3c2-c2ccccc2NCC3)cc1,0.9990721344947815,3.0005149841308594,0.9990721344947815,fine-tune predictive component_4
3.0,O=C(c1c(-c2ccccc2)n(-c2ccccc2)c2ccccc12)N1CCN(c2ccccn2)CC1,O=C(c1c(-c2ccc(F)c(Cl)c2)n(-c2ccccc2)c2ccccc12)N1CCN(c2ccccn2)CC1,0.9990720748901367,2.9992151260375977,0.9990720748901367,fine-tune predictive component_5
81.0,O=c1ccc2cc(S(=O)(=O)N=c3cco[nH]3)ccc2n1-c1ccc(-c2ccccc2)cc1OCc1ccccc1,O=c1ccc2cc(S(=O)(=O)N=c3cco[nH]3)ccc2n1-c1cc(F)c(-c2ccc(Cl)cc2)cc1OCc1ccc(Cl)cc1F,0.9990720748901367,3.0010807514190674,0.9990720748901367,fine-tune predictive component_6
50.0,C(=Cc1cccc2ccccc12)C1=NN(c2ccccc2)C(c2cccc3ccccc23)C1,C(=Cc1cccc2ccccc12)C1=NN(c2ccccc2)C(c2cccc3ccccc23)C1,0.9990720748901367,2.9986815452575684,0.9990720748901367,fine-tune predictive component_7
20.0,O=C(CN1CN(c2ccccc2)c2ccccc2S1(=O)=O)Nc1cccc2ccccc12,O=C(CN1CN(c2ccc(Cl)cc2)c2ccc(Br)cc2S1(=O)=O)Nc1cccc2ccccc12,0.9990720748901367,2.9987921714782715,0.9990720748901367,fine-tune predictive component_8
69.0,O=C(Nc1ccc(C(c2ccccc2)c2nccc3ccccc23)cc1)c1ccco1,O=C(O)Cc1cnc(C(c2ccccc2)c2ccc(NC(=O)c3ccco3)cc2)c2ccccc12,0.9990720152854919,3.001692771911621,0.9990720152854919,fine-tune predictive component_9
52.0,O=c1c2ccsc2nc(S(=O)(=O)C(c2ccccc2)c2ccccc2)n1-c1ccccc1,Cc1sc2nc(S(=O)(=O)C(c3ccccc3)c3ccccc3)n(-c3ccccc3)c(=O)c2c1C,0.9990720152854919,3.0020029544830322,0.9990720152854919,fine-tune predictive component_10
93.0,O=c1c2ccccc2nc(-c2ccc(-c3ccccc3)cc2)n1-c1ccc(-c2ccccc2)cc1,O=c1c2ccccc2nc(-c2ccc(-c3ccccc3)cc2)n1-c1ccc(-c2ccccc2)cc1,0.9990719556808472,3.0023515224456787,0.9990719556808472,fine-tune predictive component_11
89.0,c1ccc(CC(c2cccc(Oc3ccccc3)c2)N2CCC(=C(c3ccccc3)c3ccccc3)CC2)cc1,c1ccc(CC(c2cccc(Oc3ccccc3)c2)N2CCC(=C(c3ccccc3)c3ccccc3)CC2)cc1,0.9990719556808472,3.0025646686553955,0.9990719556808472,fine-tune predictive component_12
76.0,O=S(=O)(c1ccccc1)c1sc2ncccc2c1-c1ccccc1,O=S(=O)(c1ccccc1)c1sc2ncccc2c1-c1ccc(Cl)cc1,0.9990719556808472,3.0023834705352783,0.9990719556808472,fine-tune predictive component_13
49.0,c1ccc(NCc2ccccc2-c2ccccc2CNc2ccccc2)cc1,Nc1cc(C(F)(F)F)ccc1NCc1ccccc1-c1ccccc1CNc1ccc(Cl)cc1Cl,0.9990719556808472,2.9978067874908447,0.9990719556808472,fine-tune predictive component_14
50.0,O=C(Nc1cccc(CN2CCNCC2)c1)c1ccc(-c2ccc(-c3ccccc3C(=O)Nc3ccccc3)cc2)cc1,O=C(Nc1cccc(CN2CCNCC2)c1)c1ccc(-c2ccc(-c3ccccc3C(=O)Nc3ccc(Cl)cc3)cc2)cc1,0.9990718960762024,3.0027310848236084,0.9990718960762024,fine-tune predictive component_15
