,smiles,score,likelihood
82,C1N(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)CCN(CCN2C(C)(C)C(C)C2C)CC1,1.0,-42.001007
63,C1N(C2CC(c3ccc(F)cc3)c3ccc(-n4c(=O)[nH]c5cccnc54)cc32)CCN(CCO)CCC1,1.0,-48.848946
20,C1N(C2CC(c3ccc(F)cc3)c3ccc(-n4c(=O)[nH]c5cncnc45)cc32)CCN(CCO)CC1,1.0,-48.065155
21,C1N(C2CC(c3ccc(F)cc3)c3ccc(-n4c(=O)cc(-c5cnn(C)c5)cn4)cc32)CCN(CCO)CC1,1.0,-63.598988
24,C1N(C2CC(c3ccc(F)cc3)c3ccc(-n4c(=O)cc(-c5cncnc5)o4)cc32)CCN(CCO)C1,1.0,-55.398926
28,C1N(C2CC(c3ccc(F)cc3)c3ccc(-n4c(=O)[nH]c(C(F)(F)F)n4)cc32)CCN(CCO)CCC1,1.0,-50.540062
33,C1N(C2CC(c3ccc(F)cc3)c3ccc(Sc4nnc(C5CCCC5)n4C)cc32)CCN(CCO)CCC1,1.0,-61.452553
41,N1(C2CC(c3ccc(F)cc3)c3ccc(-c4nn(-c5c(OC)nccc5)nn4)cc32)CCN(CCO)CCC1,1.0,-56.97087
42,C1N(C2CC(c3ccc(F)cc3)c3ccc(Sc4nnc(-c5ccc(C(C)N6CCC6)cc5)o4)cc32)CCN(CCO)CC1,1.0,-64.38927
51,C1N(C2CC(c3ccc(F)cc3)c3ccc(-n4c(=NC(CCCN(CC)CC)=O)[nH]nn4)cc32)CCN(CCO)CC1,1.0,-56.134315
52,C1N(C2CC(c3ccc(F)cc3)c3ccc(-c4nn(CC5CCNC5)nn4)cc32)CCN(CCO)CC1,1.0,-58.66941
33,C1N(C2CC(c3ccc(F)cc3)c3ccc(-c4nn(CCOC)nc4)cc32)CCN(CCO)CCC1,1.0,-55.271484
59,C1N(C2CC(c3ccc(F)cc3)c3ccc(Sc4nnc(C5CCCCN5Cc5cccnc5)C4)cc32)CCN(CCO)CC1,1.0,-73.49529
61,C1N(C2CC(c3ccc(F)cc3)c3ccc(-n4c(=O)cc(-c5scnc5)[nH]4)cc32)CCN(CCO)CC1,1.0,-63.131657
64,N1(C2CC(c3ccc(F)cc3)c3ccc(OCCN4CCSCC4)cc32)CCN(CCCO)CC1,1.0,-39.95982
9,C1N(C2CC(c3ccc(F)cc3)c3ccc(-c4ncccc4CN4CCCC4)cc32)CCN(CCO)CC1,1.0,-49.22455
65,C1N(C2CC(c3ccc(F)cc3)c3ccc(-n4c(=O)n(Cc5ccc(C)nc5)nc4)cc32)CCN(CCO)CCC1,1.0,-55.906666
72,C1N(C2CC(c3ccc(F)cc3)c3ccc(-n4c(=O)n(CCCC(F)(F)F)nc4)cc32)CCN(CCO)CCC1,1.0,-54.02057
78,C1N(C2CC(c3ccc(F)cc3)c3ccc(-n4c(=O)cc(-c5cnc(F)cc5)cn4)cc32)CCN(CCO)CC1,1.0,-64.38179
86,C1N(C2CC(c3ccc(F)cc3)c3ccc(-c4nn(CCC5CCN(CC#N)CC5)nn4)cc32)CCN(CCO)CCC1,1.0,-67.007614
