,smiles,score,likelihood
24,c1cc(C(=O)c2cncc(NC(c3ccccc3)=O)c2)c2ccccc2c1,0.99907213,-27.712612
101,c1cnccc1C(=O)Nc1cc(-c2ccc(-c3nccs3)cc2)ccc1,0.99907213,-29.242962
12,c1(-c2ccc(Cl)cc2)nc(-c2cccc(NC(c3ccccc3Br)=O)c2)ccc1,0.99907213,-32.92009
22,c1ccc2[nH]cc(C(c3ccc(N(C)C)c4cc(Br)ccc43)c3ccccc3Br)c2c1,0.99907213,-36.05523
48,c1cccc(-c2nccc(Oc3ccc(NC(=O)c4cccc(Cl)c4)cc3)n2)c1,0.99907213,-30.213442
20,c1(Oc2cc3c(cc2)cccc3)ccc(-c2ncccc2)cc1,0.99907213,-26.916813
53,c1(-c2ccc(Cl)cc2)nc(-c2ccncc2)cc(-c2ccccc2O)c1,0.9990721,-22.354176
79,c1c(Oc2ccc(-c3nccc(-c4ccncc4)n3)cc2)cccc1,0.9990721,-23.825424
44,c1(-n2ccccc2=O)ccc(N2C(c3ccccc3)CN(c3ccncc3)CC2)cc1,0.9990721,-34.137016
35,c1c(CN(c2ccccc2)S(c2sccc2)(=O)=O)ccc(N(CC(=O)O)S(c2ccc(F)cc2)(=O)=O)c1,0.9990721,-33.646038
118,c1ccc(-c2cc(C(Nc3c(C(OC)=O)cccc3)=O)c3ccccc3n2)cc1,0.9990721,-22.530987
9,c1cccc(-c2nc(SCc3ccc(-c4ccccc4-c4n[nH]nn4)cc3)c(CCCCCCCC)n2OCCO)c1,0.9990721,-39.92653
53,c1c2c(ccc1)C(=O)c1c(Nc3ccccc3)ccc3c1c-2ncc3,0.9990721,-23.262526
75,c1ccccc1-c1ccc(-c2nc3cc(S(=O)(=O)N(C)C)ccc3o2)cc1,0.999072,-27.922651
26,c1cc(NS(c2cccc(-c3cnco3)c2)(=O)=O)ccc1-c1nc2ccccc2nc1,0.999072,-33.832626
43,c1[n+](CC(c2ccc(-c3ccccc3)cc2)=O)cccc1-c1oc2ccccc2c1,0.99907196,-25.3406
96,C(Nc1ccc(Cl)cc1)(=O)Nc1cccc2c1OC(CN(S(c1ccc(F)cc1)(=O)=O)Cc1ccccc1)C(C)CN(C(C)CO)C2=O,0.99907196,-33.542244
58,c1ccccc1-c1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.99907196,-20.853188
31,c1cc(NC(c2ccc(-c3ccccc3)s2)=O)ccc1-c1c(S(=O)(=O)N)cccc1,0.99907196,-24.136322
7,c1ccc(-c2ccc3c(c2)C(=O)N(c2ccc(-c4cc(C)ncc4)cc2)CCO3)cc1,0.9990719,-27.906845
