Step,Scaffold,SMILES,logp,raw_logp,total_score,ID
79.0,O=C(c1ccccc1-n1nccn1)N1CCOCC1Cc1cccc(-c2ncccn2)c1,Cc1ccnc(-c2cccc(CC3COCCN3C(=O)c3cc(Cl)ccc3-n3nccn3)c2)n1,0.9990721344947815,2.999673843383789,0.9990721344947815,fine-tune predictive component_0
5.0,O=c1c2c(-c3ccccc3)nc3ccccc3c2[nH]n1-c1ccccc1,O=c1c2c(-c3ccc(O)c(O)c3)nc3c(O)cccc3c2[nH]n1-c1ccccc1,0.9990721344947815,2.9999539852142334,0.9990721344947815,fine-tune predictive component_1
96.0,O=C(NC1C=Nc2ccccc2C(c2ccccc2)=N1)c1ccccc1,CC1=Nc2ccccc2C(c2ccc(C(F)(F)F)cc2)=NC1NC(=O)c1cc(Cl)cc(Cl)c1,0.9990721344947815,3.000473976135254,0.9990721344947815,fine-tune predictive component_2
5.0,O=C1Nc2ccc(-c3ccccc3)cc2C1Cc1ccccc1,CC(=O)N(C)Cc1ccc(-c2ccc3c(c2)C(C)(Cc2ccc(C)cc2)C(=O)N3)cc1,0.9990720748901367,3.001166582107544,0.9990720748901367,fine-tune predictive component_3
64.0,O=C(CN1C(=O)c2ccccc2C(=O)C1=Cc1cnc2ccccc2c1)Nc1ccccc1,Cc1cccc2cc(C=C3C(=O)c4ccccc4C(=O)N3CC(=O)Nc3ccc(F)cc3F)c(Cl)nc12,0.9990720748901367,3.0013177394866943,0.9990720748901367,fine-tune predictive component_4
18.0,O=C(C(=O)N1CCN(C(=O)c2cccnc2)CC1)c1c[nH]c2c(C(=O)Nc3ccccc3)cccc12,COc1cccc(NC(=O)c2ccc(F)c3c(C(=O)C(=O)N4CCN(C(=O)c5cccnc5)CC4)c[nH]c23)c1,0.9990720748901367,3.000666379928589,0.9990720748901367,fine-tune predictive component_5
93.0,O=C(Nc1ccccc1)C1CCN1C(=O)Cc1ccc(-c2ccccc2)cc1,CC1(C(=O)Nc2cccc(F)c2)CCN1C(=O)Cc1ccc(-c2ccccc2)c(F)c1,0.9990720748901367,3.0013427734375,0.9990720748901367,fine-tune predictive component_6
37.0,O=C(NN1c2ccccc2N=C(N2CCNCC2)c2ccccc21)c1ccccc1,Cc1cccc(C(=O)NN2c3ccccc3N=C(N3CCN(C)CC3)c3cc(Cl)ccc32)c1,0.9990720748901367,2.9987106323242188,0.9990720748901367,fine-tune predictive component_7
9.0,O=C(CCc1cnn(-c2ccc(NC(=O)c3ccco3)cc2)c1)NCc1ccccc1,Cc1ccc(CNC(=O)CCc2c(C)nn(-c3ccc(NC(=O)c4ccco4)cc3)c2C)cc1,0.9990720748901367,2.99896240234375,0.9990720748901367,fine-tune predictive component_8
34.0,O=c1n(Cc2nc3ccccc3[nH]2)c2ccccc2n1Cc1ccco1,Cn1c(Cn2c(=O)n(Cc3ccco3)c3ccccc32)nc2ccccc21,0.9990720748901367,3.0013210773468018,0.9990720748901367,fine-tune predictive component_9
76.0,c1ccc(N=c2c3ccccc3[nH]c3ccccc23)cc1,NCCNc1ccc(NC(N)=O)cc1N=c1c2ccccc2[nH]c2ccccc12,0.9990720152854919,2.998051643371582,0.9990720152854919,fine-tune predictive component_10
80.0,O=C(c1ccccc1)c1ccc(N=c2[nH]c(-c3ccccc3)cs2)cc1,O=C(c1ccccc1)c1ccc(N=c2[nH]c(-c3ccccc3)cs2)cc1,0.9990720152854919,3.001586675643921,0.9990720152854919,fine-tune predictive component_11
89.0,O=C(Nc1cccc(NC(=O)c2ccccc2)c1)c1ccccc1,O=C(Nc1cccc(NC(=O)c2ccc(F)c(F)c2)c1)c1ccc(F)cc1,0.9990720152854919,3.001708507537842,0.9990720152854919,fine-tune predictive component_12
48.0,O=C1CC2C(CCN2C(=O)c2ccc3c(c2)COc2ccc(-c4ccc5oc(-c6ccccc6)cc5c4)nc2-3)N1,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3ccc(C(=O)N5CCC6C5CC(=O)N6C)cc3CO4)cc12,0.9990719556808472,3.0023505687713623,0.9990719556808472,fine-tune predictive component_13
46.0,O=C1N(Cc2ccccc2)C=NC1(c1ccccc1)c1ccccc1,CCc1ccccc1CN1C(=O)C(c2ccc(F)cc2)(c2ccc(F)c(F)c2)N=C1N,0.9990719556808472,2.9974265098571777,0.9990719556808472,fine-tune predictive component_14
39.0,O=C(N=c1nc2ccccc2c(-c2ccccc2)[nH]1)NCc1ccsc1,CC(=O)N(Cc1ccsc1)C(=O)N=c1nc2ccccc2c(-c2ccccc2)[nH]1,0.9990719556808472,3.0024142265319824,0.9990719556808472,fine-tune predictive component_15
44.0,O=C(Nc1ccccc1)c1c(NCCCn2ccnc2)sc2ccccc12,CN(C)c1ccc(NC(=O)c2c(NCCCn3ccnc3)sc3ccccc23)cc1,0.9990719556808472,3.0024216175079346,0.9990719556808472,fine-tune predictive component_16
28.0,O=C1Nc2ccccc2C1(c1ccccc1)c1ccccc1,O=C1Nc2cc(F)ccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,0.9990719556808472,2.9974098205566406,0.9990719556808472,fine-tune predictive component_17
90.0,O=C(CNC(=O)c1nn(-c2ccccc2)c(=O)c2ccccc12)Nc1ccccc1,COc1ccc(-n2nc(C(=O)NCC(=O)Nc3c(C)cccc3C)c3ccccc3c2=O)cc1,0.9990718960762024,2.9971461296081543,0.9990718960762024,fine-tune predictive component_18
78.0,O=S(=O)(Nc1ccccc1Oc1ccccc1)c1ccccc1,N#Cc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2Oc2ccccc2)cc1,0.9990718960762024,2.997168779373169,0.9990718960762024,fine-tune predictive component_19
27.0,O=C1CC(c2cccc(-c3ccccc3)n2)Sc2ccccc2N1,CN1C(=O)CC(c2cccc(-c3ccc(NC(=O)C(C)(C)O)cc3)n2)Sc2ccccc21,0.9990718960762024,3.002633571624756,0.9990718960762024,fine-tune predictive component_20
33.0,O=C(Nc1ccccc1)c1cccc(N2C(=O)c3ccccc3C2=O)c1,Cc1cc(NC(=O)c2cccc(N3C(=O)c4ccccc4C3=O)c2)ccc1F,0.9990718960762024,3.0027363300323486,0.9990718960762024,fine-tune predictive component_21
16.0,O=C(c1cccc2ccccc12)N1CCc2c(cccc2-c2ccon2)C1,N=C(N)c1ccc2cccc(C(=O)N3CCc4c(cccc4-c4ccon4)C3)c2c1,0.9990718364715576,3.0032482147216797,0.9990718364715576,fine-tune predictive component_22
35.0,O=C(Cn1c(=O)c2ccccc2n(Cc2ccccc2)c1=O)Nc1ccccc1,COc1ccc(NC(=O)Cn2c(=O)c3ccccc3n(Cc3ccc(Br)cc3)c2=O)cc1Cl,0.9990717768669128,2.9963486194610596,0.9990717768669128,fine-tune predictive component_23
88.0,O=C(Oc1cccc(-c2ccccc2)c1)N(c1ccccc1)c1ccccc1,COc1ccc(N(C(=O)Oc2cccc(-c3ccccc3)c2)c2ccccc2)cc1,0.9990717768669128,3.003499984741211,0.9990717768669128,fine-tune predictive component_24
96.0,c1ccc(-c2nc3ccccc3nc2-c2cccs2)cc1,Cc1ccc(-c2nc3ccccc3nc2-c2ccccc2)s1,0.9990717172622681,3.003781318664551,0.9990717172622681,fine-tune predictive component_25
36.0,O=C(Nc1cccc(CN2CCC(C(=O)NCc3ccccc3)CC2)c1)c1ccccc1,COc1cc(OC)cc(C(=O)Nc2cccc(CN3CCC(C(=O)NCc4ccc(C(C)(C)C)cc4)CC3)c2)c1,0.9990717172622681,3.003756046295166,0.9990717172622681,fine-tune predictive component_26
17.0,O=c1cc(-c2nc3ccccc3s2)ccn1Cc1ccccc1,O=c1cc(-c2nc3ccccc3s2)ccn1Cc1ccc(Br)cc1,0.9990717172622681,2.996242046356201,0.9990717172622681,fine-tune predictive component_27
64.0,O=C(C(C(=O)N1CCCCC1)=C1CC2CCCc3cccc(c32)N1c1ccccc1)c1ccccc1,CN(C)c1ccc(C(=O)C(C(=O)N2CCCCC2)=C2CC3CCCc4cccc(c43)N2c2cccc(F)c2)cc1,0.9990717172622681,2.996330738067627,0.9990717172622681,fine-tune predictive component_28
54.0,O=C(Nc1cccc(Cc2ccccc2)c1)c1ccccc1,CC(C)NC(=O)Oc1ccc([N+](=O)[O-])cc1Cc1cccc(NC(=O)c2ccccc2Br)c1,0.9990716576576233,2.9957945346832275,0.9990716576576233,fine-tune predictive component_29
60.0,O=C(c1ccco1)N1CCN(C2=C(c3ccccc3)C(=O)N(c3ccccc3)C2=O)CC1,O=C(c1ccco1)N1CCN(C2=C(c3ccc(Cl)cc3)C(=O)N(c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)C2=O)CC1,0.9990715384483337,2.9953835010528564,0.9990715384483337,fine-tune predictive component_30
15.0,O=S(=O)(Nc1cccc(N=c2[nH]cccc2-c2ncnc3[nH]cnc23)c1)c1ccccc1,O=S(=O)(Nc1ccc(F)c(N=c2[nH]cccc2-c2ncnc3[nH]cnc23)c1F)c1ccc(Cl)cc1,0.9990715384483337,2.9955227375030518,0.9990715384483337,fine-tune predictive component_31
