,smiles,score,likelihood
120,c12oc(-c3c(=NCc4cnccc4)[nH]ccc3)c(C(=O)Nc3ccc(F)cc3)c1cccc2,0.99907213,-38.03621
37,c1c(-c2c(C(=O)c3ccccc3)[nH]c3ccccc32)ccc(O)c1,0.99907213,-24.791822
43,c1cc(Cl)c(-c2nc(=NCCNC(c3ccccc3)=O)cc(-c3ccccc3)[nH]2)cc1,0.99907213,-29.213974
12,c1cccc2c1c(C(Nc1c(C(NCc3cccnc3)=O)cccc1)=O)ccc2,0.99907213,-25.393753
2,c1ccc(CC(Nc2ccccc2-c2nnn(-c3ccccc3C)c2)=O)cc1,0.99907213,-27.796467
69,c1ccc(CCN=c2nc(-c3ccccc3)cc(-c3ccccc3)[nH]2)c(O)c1,0.99907213,-26.637428
42,c1(-c2ccc3c(c2)CCC3)c(-c2ccncc2)[nH]c(SCc2ccccc2)n1,0.99907213,-27.788551
53,c1(-c2c(-c3ccccc3)c[nH]c(=N)c2)ccccc1,0.99907213,-22.577295
0,c1c(-c2cccs2)cc(-c2ccccc2)c2c(=N)[nH]ccc12,0.99907213,-32.074333
25,c1cc2[nH]cc(C(=O)c3ccccc3)c2cc1-c1ccccc1OCC(NC(C)c1ccccc1)=O,0.9990721,-39.73196
22,c1(-c2sccc2)c(-c2cccs2)nc(COc2ccccc2)cc1,0.9990721,-27.727106
3,c1cc(Cl)ccc1CNC(=O)c1c(Sc2ccccc2)c2c(cccc2)n1C,0.9990721,-24.688171
66,n1c(-c2ccccc2)c(-c2ccccc2)[nH]c1Sc1cc(OC)ccc1,0.9990721,-23.796467
13,c1cc(OCCCc2ccccc2)ccc1NC(Cc1ccccc1)=O,0.9990721,-23.663067
81,c1c(-c2cnccc2)[nH]c(=Nc2ccccc2Sc2ccccc2)s1,0.9990721,-27.624271
9,c1cc(-c2ccccc2)ncc1-c1nc(-c2ccsc2)c[nH]c1=N,0.9990721,-29.11098
69,c1c(Oc2ccccc2)cccc1NC(=O)c1cc2c(cccc2)s1,0.9990721,-25.502102
11,c1(Sc2c3c(ccc(C(=O)c4ccccc4)c3)n[nH]2)cc(Cl)ccc1,0.9990721,-27.541935
101,c1cccc2c(-c3ncccc3)nc3cc(-c4ncccc4)nn3c12,0.9990721,-30.913036
11,c12c(c(=Nc3cnccc3)[nH]c(-c3ccccc3)n1)cccc2,0.9990721,-22.299023
